"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.003154,0,0.003053,0.002595,0.002812,0.003562,0.003778
"2",0.007764,1e-06,0.007996,0.005793,0.006902,0.00854,0.009499
"3",0.010887,0,0.010896,0.010174,0.010602,0.011168,0.011584
"4",0.01562,0,0.015594,0.01458,0.015168,0.016053,0.016769
"5",0.003744,1e-06,0.003377,0.003184,0.003281,0.003589,0.005245
"6",0.009188,0,0.009164,0.008654,0.00895,0.009421,0.009757
"7",0.015631,1e-06,0.015918,0.013279,0.014868,0.016619,0.017136
"8",0.00968,1.3e-05,0.011225,0.001615,0.009642,0.011822,0.012297
"9",0.011111,5e-06,0.011299,0.008115,0.008567,0.013458,0.014121
"10",0.003971,3e-06,0.004453,0.001622,0.001821,0.005647,0.006345
"11",0.002943,4e-06,0.002043,0.000893,0.001578,0.004557,0.006572
"12",0.001022,0,0.001018,0.000887,0.000963,0.001083,0.001169
"13",0.013572,4e-06,0.014078,0.009892,0.012235,0.015311,0.015767
"14",0.003851,0,0.003752,0.003331,0.003471,0.004137,0.004799
"15",0.012192,0,0.012192,0.011597,0.01195,0.012443,0.012751
"16",0.011148,0,0.011139,0.010479,0.010817,0.011474,0.011869
"17",0.00364,3e-06,0.004296,0.001219,0.001484,0.005101,0.005763
"18",0.014179,0,0.014206,0.013185,0.013807,0.014604,0.015018
"19",0.004914,1e-06,0.004765,0.004225,0.004562,0.005024,0.00543
"20",0.009526,4e-06,0.009578,0.006686,0.007922,0.011024,0.013051
"21",0.004929,0,0.004967,0.004447,0.004646,0.005194,0.005382
"22",0.006323,0,0.006344,0.005811,0.006104,0.006524,0.006806
"23",0.004688,0,0.004695,0.004388,0.004561,0.004791,0.004992
"24",0.011023,1e-06,0.011246,0.009711,0.010373,0.011706,0.012003
"25",0.000244,0,0.000238,0.000168,0.000206,0.000275,0.000334
"26",0.009628,0,0.00956,0.009082,0.009356,0.009877,0.010334
"27",0.000516,0,0.000518,0.000453,0.000489,0.000543,0.000581
"28",0.001299,4e-06,0.00035,0.000276,0.000304,0.000411,0.006506
"29",0.018039,1e-06,0.018048,0.01639,0.017202,0.018851,0.019853
"30",0.000728,0,0.000723,0.000584,0.000667,0.000792,0.000884
"31",0.009435,5.1e-05,0.003441,0.002849,0.003032,0.016425,0.021537
"32",0.004326,0,0.004343,0.003509,0.003998,0.004714,0.005019
"33",0.006334,0,0.006283,0.005809,0.005955,0.006711,0.007026
"34",0.00401,1e-06,0.00373,0.003077,0.003316,0.004947,0.005788
"35",0.002033,0,0.002007,0.00177,0.001901,0.00217,0.002348
"36",0.016517,1e-06,0.016654,0.014857,0.015931,0.017189,0.017759
"37",0.004855,0,0.004842,0.004561,0.004713,0.00499,0.005169
"38",0.002447,0,0.002445,0.002185,0.002315,0.002578,0.002714
"39",0.003576,0,0.003554,0.003144,0.003324,0.003821,0.004028
"40",0.010216,0,0.010197,0.009723,0.009995,0.01046,0.010708
"41",0.025075,0.000277,0.036322,0.002934,0.003133,0.038444,0.039508
"42",0.014812,1e-05,0.015305,0.010759,0.011461,0.017938,0.018777
"43",0.003455,0,0.003483,0.003093,0.003244,0.003655,0.003801
"44",0.008823,6e-06,0.008764,0.004799,0.007034,0.010775,0.012611
"45",0.008245,0,0.008089,0.007547,0.007867,0.008657,0.00921
"46",0.018205,2e-06,0.018008,0.016641,0.017357,0.018854,0.020731
"47",0.013485,1e-06,0.013517,0.012415,0.012871,0.014016,0.014621
"48",0.010703,1e-06,0.010898,0.009104,0.010075,0.011413,0.0118
"49",0.008912,0,0.008976,0.008166,0.008521,0.009266,0.009569
"50",0.005916,4e-06,0.004717,0.003379,0.004306,0.008267,0.008854
