"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.011275,1e-06,0.01108,0.009716,0.010575,0.011873,0.013365
"2",0.008522,1e-05,0.00897,0.00185,0.007451,0.010084,0.013511
"3",0.019187,2.6e-05,0.019569,0.012407,0.013352,0.024092,0.025595
"4",0.00963,1e-06,0.009662,0.008172,0.009132,0.010163,0.010916
"5",0.003193,1.2e-05,0.00196,0.001454,0.001712,0.002239,0.012767
"6",0.004068,8e-06,0.003176,0.002631,0.002922,0.003455,0.012953
"7",0.008159,2e-06,0.007975,0.0064,0.007218,0.008763,0.010729
"8",0.005329,1e-06,0.005715,0.003144,0.004635,0.006037,0.006527
"9",0.00802,1e-06,0.007963,0.006751,0.007377,0.008632,0.009605
"10",0.007534,4.2e-05,0.005143,0.000297,0.000491,0.014068,0.017324
