"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.015311,2e-06,0.014789,0.013782,0.014381,0.015585,0.018902
"2",0.006032,1.8e-05,0.003184,0.002362,0.002632,0.009943,0.013774
"3",0.006162,1.3e-05,0.005338,0.001451,0.002858,0.00934,0.012187
"4",0.006482,1.3e-05,0.004542,0.003797,0.004186,0.010994,0.013233
"5",0.010182,0,0.010198,0.009003,0.009743,0.010697,0.011276
"6",0.005462,1.1e-05,0.003818,0.002068,0.002313,0.008883,0.009733
"7",0.007008,3.5e-05,0.002505,0.001942,0.002193,0.009694,0.018601
"8",0.006791,5e-06,0.006629,0.003587,0.005184,0.00901,0.010346
"9",0.002431,0,0.002391,0.001808,0.002231,0.002631,0.003046
"10",0.012005,2.4e-05,0.01463,0.003074,0.007271,0.016153,0.016975
"11",0.007255,5e-06,0.007321,0.00449,0.005402,0.008402,0.010912
"12",0.006169,1.4e-05,0.006147,0.001631,0.002597,0.008013,0.013592
"13",0.007413,8e-06,0.008528,0.001398,0.007802,0.009115,0.009627
"14",0.01445,6e-06,0.014916,0.010493,0.012307,0.016522,0.017402
"15",0.004211,0,0.004111,0.003357,0.003804,0.004514,0.005491
"16",0.013717,2.4e-05,0.011065,0.009371,0.010367,0.01982,0.022386
"17",0.013397,6e-06,0.013765,0.009013,0.012553,0.014776,0.017238
"18",0.006181,2e-06,0.006739,0.003243,0.005991,0.007119,0.007529
"19",0.007715,3e-06,0.007166,0.005896,0.006723,0.007797,0.012003
"20",0.0061,1.9e-05,0.004755,0.002209,0.002377,0.00889,0.016972
"21",0.004331,1e-06,0.004286,0.002744,0.003006,0.005554,0.006147
"22",0.007649,0,0.007656,0.006784,0.007261,0.008055,0.008437
"23",0.004962,1.2e-05,0.003076,0.002799,0.002933,0.005827,0.012347
"24",0.008104,2e-06,0.00792,0.00643,0.006856,0.008689,0.011264
"25",0.002486,0,0.002473,0.002155,0.002326,0.002631,0.002884
"26",0.006334,1e-06,0.006152,0.005246,0.005702,0.006703,0.008537
"27",0.013646,4e-06,0.013942,0.009716,0.012696,0.014821,0.016058
"28",0.00558,0,0.005618,0.004798,0.005191,0.005959,0.006269
"29",0.003384,0,0.003111,0.0028,0.002973,0.003349,0.005048
"30",0.018514,2e-06,0.018873,0.015161,0.017614,0.019637,0.020339
"31",0.010259,1e-06,0.010282,0.008517,0.009498,0.011051,0.011912
"32",0.009163,1.3e-05,0.008122,0.004933,0.00566,0.013042,0.014319
"33",0.008682,1e-06,0.008803,0.006938,0.007913,0.009516,0.010085
"34",0.010552,5.5e-05,0.009372,0.001787,0.002175,0.018249,0.021142
"35",0.008833,3e-06,0.008368,0.007112,0.007759,0.00893,0.013811
"36",0.007248,1.5e-05,0.004669,0.003179,0.003513,0.011212,0.012141
"37",0.001941,1e-06,0.001477,0.001259,0.001365,0.002717,0.003383
"38",0.014442,1e-06,0.014385,0.012927,0.013643,0.015373,0.01592
"39",0.007841,0,0.007871,0.007118,0.007607,0.008109,0.00847
"40",0.002566,0,0.002442,0.002017,0.002211,0.002898,0.003445
"41",0.008461,1.8e-05,0.008718,0.003761,0.004125,0.012678,0.014272
"42",0.017048,2e-06,0.017062,0.014639,0.016064,0.018206,0.019271
"43",0.005763,0,0.005769,0.005167,0.005494,0.006013,0.006375
"44",0.004801,1e-06,0.004745,0.003439,0.003937,0.005274,0.006685
"45",0.016333,0.000123,0.010561,0.005668,0.008362,0.029727,0.035412
"46",0.00617,2e-06,0.006012,0.00324,0.005552,0.006671,0.008423
"47",0.007882,1.6e-05,0.005169,0.002977,0.004379,0.011869,0.013646
"48",0.004261,5e-06,0.004514,0.001364,0.0016,0.006022,0.007801
"49",0.007937,6e-06,0.008915,0.002342,0.007915,0.00945,0.010046
"50",0.008185,2e-06,0.00841,0.005741,0.006924,0.009392,0.01031
