"mean","var","median","0.05th","0.25th","0.75th","0.95th"
"dist_summ",1.15805173297366,3.83928214419843e-05,1.15787067410732,1.14758863906439,1.15379851420943,1.16215437145929,1.16842732960451
"r_summ",3.59898856586687,0.0654307851294226,3.56717115737381,3.21413813239159,3.43195936092162,3.7595965946843,4.03930088481026
"",1.15443199382361,1.15443199382361,1.15443199382361,1.15443199382361,1.15443199382361,1.15443199382361,1.15443199382361
"",3.61567798571639,3.61567798571639,3.61567798571639,3.61567798571639,3.61567798571639,3.61567798571639,3.61567798571639
"dist_summ",1.48957949353029,4.87317517410343e-05,1.48962084877767,1.47808958452757,1.48489995181425,1.49392214592119,1.50160102951745
"r_summ",3.28766602672375,0.0478962854727826,3.26881201400098,2.95098040918673,3.14478028472416,3.42445252715444,3.67807417248812
"",1.47470176331205,1.47470176331205,1.47470176331205,1.47470176331205,1.47470176331205,1.47470176331205,1.47470176331205
"",3.31767100809712,3.31767100809712,3.31767100809712,3.31767100809712,3.31767100809712,3.31767100809712,3.31767100809712
"dist_summ",1.07960695833656,4.45888548520149e-05,1.07957265064711,1.06874955177443,1.07524898209576,1.08381882498563,1.09067671962388
"r_summ",3.47701976274102,0.0576309147064743,3.47254139752669,3.08592826442882,3.31529635965013,3.63295361315907,3.88208245940401
"",1.08840136411796,1.08840136411796,1.08840136411796,1.08840136411796,1.08840136411796,1.08840136411796,1.08840136411796
"",3.48799323072171,3.48799323072171,3.48799323072171,3.48799323072171,3.48799323072171,3.48799323072171,3.48799323072171
"dist_summ",1.56365584573658,0.000127116503796716,1.56357324195126,1.5449556624268,1.5560630566397,1.57151221222623,1.581262756706
"r_summ",3.21048538985593,0.0536594622722583,3.19686882654595,2.84044506050432,3.0531867442627,3.34377242837021,3.62183397914327
"",1.54060327056769,1.54060327056769,1.54060327056769,1.54060327056769,1.54060327056769,1.54060327056769,1.54060327056769
"",3.21502013090157,3.21502013090157,3.21502013090157,3.21502013090157,3.21502013090157,3.21502013090157,3.21502013090157
