"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.052199,7e-06,0.052365,0.047711,0.050585,0.053882,0.056555
"2",0.052426,9e-06,0.052513,0.047259,0.050438,0.054362,0.057385
"3",0.04557,9e-06,0.045385,0.040739,0.043569,0.047653,0.0508
"4",0.049801,1e-05,0.049844,0.044549,0.047736,0.051863,0.055345
"5",0.045618,8e-06,0.045703,0.04069,0.043766,0.04741,0.050495
"6",0.049346,8e-06,0.049412,0.044445,0.047548,0.051263,0.054068
"7",0.048451,9e-06,0.048488,0.04348,0.04659,0.050363,0.053238
"8",0.048816,1.1e-05,0.048642,0.043243,0.046816,0.050833,0.054263
"9",0.048454,1e-05,0.048403,0.043588,0.046488,0.050536,0.053336
"10",0.045022,9e-06,0.045084,0.040069,0.043145,0.047144,0.04954
"11",0.045994,9e-06,0.045962,0.041256,0.043873,0.047978,0.0511
"12",0.047638,8e-06,0.047637,0.042574,0.045623,0.049502,0.052415
"13",0.046938,1e-05,0.046806,0.041557,0.044779,0.048967,0.052616
"14",0.045683,6e-06,0.045651,0.041507,0.044125,0.047379,0.049742
"15",0.047865,1e-05,0.047746,0.042652,0.045758,0.050103,0.052987
"16",0.047264,9e-06,0.047212,0.042393,0.045452,0.049237,0.052214
"17",0.045815,8e-06,0.045795,0.041464,0.044008,0.047603,0.050372
"18",0.048268,7e-06,0.048216,0.044041,0.046535,0.050044,0.052277
"19",0.044266,9e-06,0.044475,0.03939,0.042405,0.046012,0.049278
"20",0.046788,9e-06,0.046828,0.041688,0.044695,0.048762,0.052059
"21",0.047635,1e-05,0.047807,0.04209,0.045645,0.049676,0.052426
"22",0.04265,8e-06,0.04254,0.037804,0.040917,0.044425,0.047584
"23",0.047376,1e-05,0.047522,0.042412,0.045056,0.049668,0.052503
"24",0.046148,8e-06,0.046172,0.041341,0.044388,0.04805,0.050667
"25",0.049208,1e-05,0.049351,0.044002,0.047102,0.051386,0.054289
"26",0.048406,7e-06,0.048485,0.044096,0.046554,0.050105,0.052743
"27",0.0495,9e-06,0.049559,0.044582,0.047449,0.051561,0.054556
"28",0.044574,8e-06,0.044526,0.04021,0.042621,0.046451,0.048963
"29",0.047415,9e-06,0.047387,0.042257,0.045547,0.049411,0.052086
"30",0.047138,9e-06,0.047161,0.042126,0.04522,0.049071,0.05209
"31",0.043656,8e-06,0.043572,0.039341,0.041795,0.045548,0.048237
"32",0.048537,1e-05,0.048536,0.043354,0.046342,0.050652,0.053891
"33",0.05025,1.1e-05,0.05013,0.044961,0.048147,0.052539,0.055627
"34",0.046117,8e-06,0.046205,0.041357,0.044218,0.04777,0.050875
"35",0.045902,1e-05,0.045912,0.040974,0.043671,0.047994,0.050984
"36",0.045077,8e-06,0.044916,0.040592,0.043193,0.046908,0.050137
"37",0.045339,9e-06,0.045273,0.040758,0.043211,0.047421,0.050315
"38",0.049817,1.1e-05,0.049615,0.044463,0.047593,0.051847,0.055664
"39",0.050238,1.2e-05,0.05023,0.044851,0.047873,0.052414,0.055707
"40",0.046999,7e-06,0.047045,0.042623,0.045187,0.048599,0.051595
"41",0.046947,9e-06,0.046977,0.0421,0.04493,0.04893,0.051998
"42",0.047814,9e-06,0.047768,0.04283,0.045792,0.049921,0.052845
"43",0.043156,7e-06,0.043326,0.038196,0.041309,0.045219,0.047305
"44",0.048599,9e-06,0.048594,0.043616,0.046668,0.050667,0.053747
"45",0.048253,1e-05,0.048225,0.04333,0.045986,0.050242,0.054166
"46",0.053753,9e-06,0.053567,0.048756,0.051644,0.055885,0.058919
"47",0.046324,7e-06,0.046289,0.042014,0.044644,0.048139,0.050711
"48",0.049047,1.1e-05,0.049115,0.044068,0.046745,0.051325,0.054912
"49",0.046684,7e-06,0.046726,0.042224,0.044888,0.048486,0.050926
"50",0.048193,9e-06,0.048164,0.043479,0.046183,0.050233,0.053263
