"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.024411,6e-06,0.024376,0.020475,0.022885,0.026127,0.02847
"2",0.027735,8e-06,0.027666,0.02286,0.025926,0.029544,0.03226
"3",0.02401,5e-06,0.024044,0.020506,0.022648,0.025398,0.027528
"4",0.024866,6e-06,0.024966,0.020913,0.023217,0.02645,0.028642
"5",0.02305,7e-06,0.022986,0.018455,0.021374,0.024834,0.027538
"6",0.02634,1.2e-05,0.02639,0.020831,0.024041,0.028849,0.031606
"7",0.024117,7e-06,0.024101,0.019863,0.022238,0.0258,0.028697
"8",0.027103,8e-06,0.027199,0.022206,0.025225,0.029095,0.031565
"9",0.023596,6e-06,0.023688,0.0194,0.021917,0.025263,0.027317
"10",0.024886,7e-06,0.024872,0.020401,0.023289,0.026745,0.029382
"11",0.02948,8e-06,0.029642,0.02503,0.027756,0.031237,0.033865
"12",0.024636,7e-06,0.024689,0.02003,0.02287,0.026531,0.028935
"13",0.023807,5e-06,0.023686,0.02026,0.022375,0.025294,0.027546
"14",0.026971,5e-06,0.027074,0.022947,0.025384,0.028498,0.03074
"15",0.02655,6e-06,0.026472,0.022327,0.024924,0.028218,0.030583
"16",0.024567,7e-06,0.024709,0.020029,0.022894,0.02644,0.028812
"17",0.02441,7e-06,0.024428,0.019847,0.022752,0.026003,0.029252
"18",0.026431,1e-05,0.026475,0.021508,0.024129,0.028735,0.031604
"19",0.024343,8e-06,0.024491,0.019524,0.022538,0.026222,0.028983
"20",0.02828,7e-06,0.028373,0.023482,0.026597,0.030044,0.032625
"21",0.025895,8e-06,0.025834,0.021308,0.023948,0.02786,0.030447
"22",0.022428,6e-06,0.022452,0.018238,0.020897,0.024085,0.026364
"23",0.023421,6e-06,0.023533,0.019366,0.021828,0.025117,0.0271
"24",0.027838,7e-06,0.027836,0.023426,0.026062,0.029619,0.032205
"25",0.024174,8e-06,0.024251,0.018911,0.022316,0.026366,0.028498
"26",0.023292,6e-06,0.023183,0.019279,0.021713,0.025007,0.027255
"27",0.023335,6e-06,0.023295,0.019166,0.021684,0.025126,0.027457
"28",0.025955,8e-06,0.026088,0.020936,0.024063,0.027934,0.030608
"29",0.023796,6e-06,0.023857,0.019767,0.022239,0.025398,0.027809
"30",0.028091,7e-06,0.028132,0.02331,0.026449,0.030031,0.032313
"31",0.025265,8e-06,0.02531,0.020517,0.023231,0.027221,0.030094
"32",0.025126,8e-06,0.025205,0.020462,0.023176,0.026971,0.029878
"33",0.026492,7e-06,0.02651,0.022046,0.024713,0.028251,0.030745
"34",0.02653,6e-06,0.02654,0.022319,0.02483,0.028226,0.030326
"35",0.024625,7e-06,0.024778,0.020213,0.022959,0.026368,0.028901
"36",0.02456,7e-06,0.024645,0.020081,0.022692,0.026325,0.028789
"37",0.02592,5e-06,0.025981,0.022199,0.024556,0.027321,0.029241
"38",0.02575,6e-06,0.025724,0.02194,0.024237,0.027334,0.029465
"39",0.024035,8e-06,0.024041,0.019542,0.02229,0.025823,0.028562
"40",0.024714,7e-06,0.024789,0.020252,0.022791,0.026514,0.029191
"41",0.023956,7e-06,0.023931,0.019336,0.022249,0.025676,0.028304
"42",0.025132,9e-06,0.025161,0.020229,0.023236,0.026906,0.029998
"43",0.025528,5e-06,0.025721,0.021462,0.024017,0.027096,0.029079
"44",0.025741,6e-06,0.025665,0.022126,0.024141,0.027235,0.029725
"45",0.027175,6e-06,0.027172,0.023414,0.025478,0.028737,0.031377
"46",0.027739,7e-06,0.027758,0.023523,0.025814,0.029578,0.031977
"47",0.025562,8e-06,0.025842,0.020581,0.023838,0.027304,0.029893
"48",0.023486,6e-06,0.023453,0.019424,0.021956,0.025071,0.027286
"49",0.025623,5e-06,0.02567,0.022071,0.02397,0.026973,0.029395
"50",0.026606,7e-06,0.02675,0.022117,0.024961,0.028404,0.030661
