"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.013584,9e-06,0.013691,0.008778,0.011329,0.015713,0.018685
"2",0.009847,4e-06,0.009213,0.007462,0.008273,0.011755,0.01324
"3",0.001546,0,0.001511,0.000733,0.001321,0.001746,0.002479
"4",0.007887,1e-06,0.007844,0.00603,0.007176,0.008626,0.009661
"5",0.009826,3e-06,0.009496,0.00767,0.008669,0.010977,0.012835
"6",0.00397,9e-06,0.002463,0.001853,0.002183,0.005504,0.010284
"7",0.011715,1e-06,0.011662,0.010172,0.011043,0.012312,0.013421
"8",0.006087,0,0.006119,0.005392,0.005766,0.006406,0.006731
"9",0.007811,2e-06,0.008232,0.004855,0.00664,0.009,0.009775
"10",0.003066,0,0.002992,0.002212,0.002665,0.003335,0.004329
"11",0.004679,0,0.004659,0.00412,0.004423,0.004905,0.005324
"12",0.002393,0,0.002562,0.001467,0.001844,0.002853,0.003127
"13",0.010185,5e-06,0.010691,0.006605,0.008139,0.011929,0.013539
"14",0.011985,2e-06,0.01204,0.009762,0.011118,0.012878,0.014052
"15",0.007133,1.5e-05,0.005246,0.003512,0.004644,0.008137,0.015656
"16",0.020059,6e-06,0.020487,0.015528,0.018108,0.021986,0.023465
"17",0.006317,7e-06,0.005905,0.003341,0.005055,0.006737,0.012593
"18",0.009321,2e-06,0.008772,0.008064,0.008457,0.010512,0.011731
"19",0.007275,1e-06,0.007269,0.005904,0.006739,0.007869,0.008576
"20",0.005407,6e-06,0.006337,0.000446,0.003939,0.007239,0.008207
"21",0.010063,1e-06,0.01,0.00856,0.009422,0.010701,0.011575
"22",0.001405,0,0.001356,0.000759,0.001084,0.001662,0.00221
"23",0.007562,6e-06,0.007665,0.003847,0.005013,0.009797,0.011142
"24",0.00994,1.4e-05,0.008022,0.006239,0.006845,0.013207,0.016924
"25",0.012386,3e-06,0.011858,0.00991,0.010779,0.014188,0.015385
"26",0.004179,0,0.004204,0.003395,0.00383,0.004514,0.004958
"27",0.004729,2e-06,0.004453,0.003161,0.004044,0.004861,0.008241
"28",0.014865,4e-05,0.01797,0.00405,0.007073,0.019238,0.02092
"29",0.005829,1.2e-05,0.005043,0.002015,0.003259,0.006728,0.013991
"30",0.004717,1e-06,0.004544,0.00371,0.004103,0.005352,0.005944
"31",0.001691,0,0.001544,0.000996,0.001263,0.00198,0.002866
"32",0.013893,4e-06,0.013704,0.010074,0.012389,0.015796,0.01685
"33",0.00965,1.5e-05,0.009188,0.005003,0.005797,0.012215,0.016577
"34",0.006213,0,0.006174,0.005347,0.005852,0.006573,0.00713
"35",0.006097,6e-06,0.004826,0.00357,0.004144,0.008684,0.009879
"36",0.00893,2e-06,0.008708,0.007766,0.008325,0.009174,0.009959
"37",0.013989,3e-06,0.01409,0.010314,0.01336,0.015009,0.016293
"38",0.019093,9e-06,0.019076,0.014172,0.017456,0.020562,0.023558
"39",0.004355,1e-05,0.005,0.000588,0.001045,0.006167,0.010198
"40",0.011868,1.9e-05,0.011315,0.007524,0.009453,0.01199,0.023671
"41",0.005781,1e-06,0.005582,0.004243,0.004799,0.006642,0.007881
"42",0.010098,2e-06,0.010268,0.00734,0.009413,0.011063,0.012152
"43",0.001275,0,0.001229,0.000733,0.000984,0.001499,0.002119
"44",0.004459,1e-06,0.004273,0.003151,0.003769,0.004834,0.006725
"45",0.003616,0,0.003631,0.002964,0.00337,0.003886,0.004199
"46",0.00855,1e-06,0.008381,0.006917,0.007775,0.009254,0.010658
"47",0.016033,1e-06,0.016076,0.014075,0.015336,0.016831,0.017698
"48",0.003212,1e-06,0.002983,0.002254,0.002683,0.00371,0.004798
"49",0.00721,3e-06,0.007326,0.004501,0.005578,0.008653,0.010005
