"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.010298,1e-06,0.010069,0.008671,0.009484,0.010839,0.012764
"2",0.016833,1e-06,0.017032,0.014565,0.016246,0.017652,0.018408
"3",0.011574,5e-06,0.010855,0.008808,0.009777,0.01341,0.015736
"4",0.010172,1e-06,0.009978,0.008579,0.009303,0.010883,0.012375
"5",0.013707,3e-06,0.013283,0.011496,0.012644,0.014051,0.017804
"6",0.013004,7e-06,0.013082,0.009221,0.010557,0.015537,0.017064
"7",0.012364,3e-06,0.012742,0.009507,0.010975,0.013622,0.014872
"8",0.008977,1e-06,0.008885,0.007635,0.008411,0.00935,0.010599
"9",0.012105,1e-05,0.011064,0.008788,0.009896,0.013283,0.019063
"10",0.017358,2e-06,0.017833,0.014289,0.016505,0.018503,0.019055
"11",0.009483,1e-06,0.0094,0.008157,0.00888,0.009924,0.011289
"12",0.0114,5e-06,0.010641,0.00889,0.009771,0.012994,0.015668
"13",0.010234,1e-06,0.010256,0.008988,0.009706,0.010784,0.011427
"14",0.010696,1e-06,0.010494,0.009255,0.009968,0.011086,0.01363
"15",0.009211,1e-06,0.009075,0.007958,0.008624,0.009789,0.01066
"16",0.009112,5e-06,0.00829,0.007149,0.007796,0.009157,0.014035
"17",0.009653,2e-06,0.009353,0.007984,0.008758,0.009969,0.013158
"18",0.010812,1.1e-05,0.009482,0.007956,0.008779,0.011597,0.019147
"19",0.011307,8e-06,0.010157,0.008169,0.00908,0.013509,0.01689
"20",0.010112,3e-06,0.009761,0.008379,0.0091,0.010479,0.014254
"21",0.009838,1e-06,0.009663,0.008372,0.009062,0.010447,0.011685
"22",0.00932,1e-06,0.009312,0.008018,0.00875,0.009881,0.010651
"23",0.011711,3e-06,0.012091,0.0087,0.010426,0.01311,0.014146
"24",0.016386,4e-06,0.016331,0.01331,0.014602,0.017928,0.020296
"25",0.013862,6e-06,0.012836,0.010795,0.011905,0.016057,0.018286
"26",0.009912,2e-06,0.009691,0.008158,0.008998,0.010474,0.012687
"27",0.009639,1e-06,0.009613,0.008339,0.009117,0.010099,0.01096
"28",0.011861,2e-06,0.011834,0.009818,0.010985,0.01263,0.014014
"29",0.009975,0,0.009959,0.008822,0.00956,0.010379,0.011116
"30",0.012606,2e-06,0.012396,0.010927,0.011688,0.013122,0.015355
"31",0.014014,3.7e-05,0.011823,0.009199,0.010087,0.016586,0.023096
"32",0.009523,1e-06,0.009319,0.00812,0.008818,0.010145,0.011648
"33",0.011328,5e-06,0.010415,0.008512,0.009491,0.013603,0.015065
"34",0.009417,1e-06,0.009398,0.00808,0.008895,0.009998,0.010707
"35",0.014754,1.5e-05,0.013662,0.012483,0.013156,0.014219,0.026297
"36",0.011829,3e-06,0.011583,0.009467,0.010644,0.01281,0.015185
"37",0.01103,1.1e-05,0.01006,0.008559,0.009416,0.010828,0.021005
"38",0.012899,7e-06,0.012316,0.009596,0.0109,0.014439,0.017725
"39",0.012372,3e-06,0.012459,0.009143,0.011376,0.013295,0.015891
"40",0.01388,8e-06,0.0138,0.009828,0.011042,0.016745,0.017941
"41",0.01301,1e-06,0.0131,0.011454,0.012415,0.013632,0.014227
"42",0.01649,5e-06,0.016691,0.013447,0.014466,0.018213,0.019999
"43",0.011842,4e-06,0.011228,0.009295,0.010337,0.013777,0.014847
"44",0.012508,8e-06,0.012058,0.008461,0.010929,0.013066,0.018545
"45",0.010776,5e-06,0.00996,0.008532,0.009319,0.01188,0.0156
"46",0.01082,2e-06,0.010651,0.00875,0.009676,0.011774,0.013556
"47",0.01258,4e-06,0.012591,0.00952,0.01116,0.013909,0.015862
"48",0.010684,2e-06,0.010421,0.00863,0.009496,0.011817,0.013351
"49",0.009514,1e-06,0.009538,0.008286,0.00903,0.010005,0.010667
"50",0.012547,9e-06,0.01182,0.010183,0.011075,0.012649,0.019944
