"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.01249,4e-06,0.011848,0.010005,0.010885,0.014157,0.015928
"2",0.01072,0,0.010715,0.009654,0.010348,0.01111,0.011735
"3",0.010341,1e-06,0.01008,0.00913,0.00965,0.010508,0.01347
"4",0.011916,0,0.011924,0.010741,0.011459,0.012353,0.012996
"5",0.011709,0,0.0117,0.010751,0.011298,0.012139,0.012632
"6",0.011448,2e-06,0.011093,0.009995,0.010622,0.011623,0.01508
"7",0.012174,1e-06,0.012052,0.010916,0.011555,0.012632,0.014101
"8",0.011027,1e-06,0.01097,0.009954,0.010558,0.01144,0.012289
"9",0.010597,0,0.01057,0.009762,0.010238,0.010974,0.011496
"10",0.011324,2e-06,0.010888,0.009703,0.010249,0.012401,0.01416
"11",0.012058,3e-06,0.011683,0.010739,0.011258,0.012211,0.015698
"12",0.016579,1.2e-05,0.01537,0.012182,0.014497,0.018337,0.023594
"13",0.012643,3e-06,0.013027,0.009792,0.011116,0.014027,0.014968
"14",0.012009,6e-06,0.010781,0.009792,0.010344,0.013399,0.017135
"15",0.011064,1e-06,0.010987,0.009962,0.010521,0.01138,0.012285
"16",0.011487,0,0.011492,0.010402,0.011107,0.011904,0.01251
"17",0.011348,2e-06,0.011043,0.010003,0.01062,0.011657,0.014306
"18",0.012436,7e-06,0.011477,0.009373,0.010247,0.014159,0.017972
"19",0.010225,1e-06,0.010137,0.009287,0.009786,0.010545,0.01129
"20",0.011697,0,0.011691,0.01075,0.011317,0.012056,0.012665
"21",0.01436,1.2e-05,0.013296,0.010599,0.011386,0.016487,0.021307
"22",0.011224,0,0.011228,0.010357,0.010852,0.011578,0.012173
"23",0.015093,5e-06,0.014613,0.012724,0.013381,0.016221,0.01996
"24",0.010288,0,0.010247,0.009318,0.009873,0.010629,0.011419
"25",0.011315,0,0.011334,0.010284,0.010878,0.011707,0.012367
"26",0.010468,0,0.010482,0.009463,0.010082,0.010821,0.011439
"27",0.01218,7e-06,0.010999,0.009531,0.010117,0.014185,0.017131
"28",0.015381,3e-06,0.014986,0.013259,0.014162,0.01629,0.018482
"29",0.014968,0,0.014969,0.013918,0.014507,0.015433,0.01602
"30",0.011072,2e-06,0.010602,0.009652,0.010163,0.011241,0.014758
"31",0.011625,0,0.011635,0.010602,0.011223,0.012036,0.012565
"32",0.013855,5e-06,0.013535,0.010864,0.011851,0.015257,0.018556
"33",0.013545,5e-06,0.013006,0.010857,0.01206,0.014273,0.018793
"34",0.010687,0,0.0107,0.009699,0.01029,0.011074,0.011629
"35",0.010409,0,0.01039,0.009426,0.010021,0.010795,0.011462
"36",0.010896,0,0.010852,0.009975,0.010466,0.011292,0.011959
"37",0.010059,0,0.010054,0.009306,0.009694,0.01038,0.010867
"38",0.015342,1.1e-05,0.01541,0.010328,0.011955,0.01826,0.021161
"39",0.010624,0,0.010625,0.009707,0.010225,0.011006,0.011606
"40",0.0119,7e-06,0.010994,0.009816,0.010496,0.01181,0.019135
"41",0.010829,5e-06,0.009956,0.009,0.009512,0.010595,0.016838
"42",0.010655,0,0.010621,0.009648,0.010199,0.011101,0.01181
"43",0.011315,0,0.011334,0.010284,0.010878,0.011707,0.012367
"44",0.013215,2e-06,0.012962,0.011367,0.012292,0.013841,0.016453
"45",0.011706,7e-06,0.010931,0.009955,0.010522,0.011462,0.016908
"46",0.011936,3e-06,0.011335,0.010179,0.010848,0.012277,0.015463
"47",0.00978,0,0.009744,0.008834,0.009361,0.010148,0.010855
"48",0.014772,3e-06,0.014259,0.012709,0.013617,0.015804,0.018079
"49",0.011235,0,0.011187,0.010229,0.010794,0.011603,0.012421
"50",0.010929,2e-06,0.010352,0.009417,0.009938,0.011214,0.014032
