"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.006739,1e-06,0.006744,0.00543,0.006179,0.007353,0.00805
"2",0.006713,1e-06,0.006734,0.005345,0.006199,0.007281,0.007924
"3",0.009284,4e-06,0.008714,0.006933,0.007939,0.010205,0.013271
"4",0.007224,1e-06,0.007206,0.005653,0.006564,0.007837,0.008786
"5",0.007217,1e-06,0.00713,0.005668,0.006548,0.007808,0.008864
"6",0.006922,0,0.006938,0.005811,0.006481,0.007391,0.008031
"7",0.007455,1e-06,0.007424,0.006082,0.006896,0.008019,0.008905
"8",0.008685,3e-06,0.008357,0.006597,0.007534,0.009415,0.012385
"9",0.007646,1e-06,0.007667,0.006345,0.007143,0.008177,0.008843
"10",0.007926,3e-06,0.007562,0.005949,0.006944,0.00839,0.011454
"11",0.007221,1e-06,0.007214,0.005779,0.006686,0.007815,0.008661
"12",0.010087,1.4e-05,0.008584,0.006841,0.007763,0.010325,0.019517
"13",0.008436,2e-06,0.008163,0.006489,0.007413,0.009324,0.011066
"14",0.008685,1e-06,0.008649,0.007208,0.007994,0.009316,0.010225
"15",0.007031,1e-06,0.007051,0.005798,0.006475,0.007487,0.00836
"16",0.009324,1.2e-05,0.008109,0.006215,0.007284,0.009582,0.017793
"17",0.007941,1e-06,0.007807,0.006392,0.007241,0.00852,0.009858
"18",0.007865,2e-06,0.007713,0.005965,0.006879,0.008584,0.010449
"19",0.007921,1e-06,0.007942,0.00657,0.007406,0.008465,0.009132
"20",0.00667,1e-06,0.006694,0.005346,0.006159,0.007207,0.007909
"21",0.008194,3e-06,0.007798,0.006384,0.007172,0.008648,0.011574
"22",0.007239,1e-06,0.007179,0.005597,0.00656,0.007825,0.00878
"23",0.00738,1e-06,0.007367,0.006142,0.006832,0.007889,0.008681
"24",0.007291,1e-06,0.007239,0.005982,0.006664,0.007847,0.00882
"25",0.008133,1e-06,0.008082,0.006384,0.007444,0.008803,0.010045
"26",0.006937,1e-06,0.00681,0.005566,0.006282,0.007448,0.008639
"27",0.007747,3e-06,0.007293,0.005886,0.006743,0.008065,0.011978
"28",0.007645,1e-06,0.007667,0.00615,0.007053,0.008269,0.009064
"29",0.007965,2e-06,0.007758,0.006345,0.007126,0.008445,0.011228
"30",0.007622,1e-06,0.007635,0.006408,0.00709,0.008096,0.008997
"31",0.008221,1e-06,0.008228,0.00687,0.00764,0.008762,0.009719
"32",0.007246,1e-06,0.007259,0.005787,0.006699,0.007857,0.008519
