"mean","var","median","0.05th","0.25th","0.75th","0.95th"
"dist_summary",0.984039814010524,3.20765096085154e-13,0.984039823325059,0.984038921710577,0.984039409823993,0.98404019369062,0.984040744154517
"r_summary",0.698555178421133,2.77581166423776e-10,0.698556391598454,0.698529294336173,0.698541425117913,0.698568127759095,0.698580963608378
"dist_summary",0.993444093602054,9.58627416504898e-13,0.993444196673192,0.993443392484068,0.993443902623983,0.99344446556308,0.99344488947041
"r_summary",1.81574339248325,1.2683525752703e-09,1.81573950176633,1.81569556461423,1.81571892130107,1.8157719453519,1.81580358432677
"dist_summary",0.967425866762027,1.01771852405278e-12,0.967425784859119,0.967424564231723,0.967425275844641,0.967426317281858,0.967427189362086
"r_summary",2.81932904040191,5.33255095750064e-09,2.81933240203493,2.81919238694947,2.81927582628346,2.81938293596001,2.81944276227968
"dist_summary",0.995357736895829,1.05642307104293e-08,0.995353678988766,0.995266232982179,0.995350787879566,0.995354346119622,0.995355127416507
"r_summary",0.0983215941174701,8.71673597571114e-08,0.0983242711991226,0.0978594165962505,0.0980694119068181,0.0985749866599277,0.0987831667023763
"dist_summary",0.984153389547913,2.58255973588721e-13,0.984153401323234,0.984152512719394,0.984153058983544,0.98415372371443,0.984154212939361
"r_summary",0.565760179624046,1.99354614590345e-09,0.565746360426991,0.565706995834295,0.565718281699969,0.565808713063915,0.565829923896746
"dist_summary",0.999226236204921,1.33417253764577e-14,0.999226238224774,0.99922605803601,0.999226159799863,0.999226310054768,0.999226421890214
"r_summary",0.605950288746023,1.46497241970673e-09,0.605962295703833,0.605873158272531,0.60592636568865,0.605978863740155,0.605998139462193
"dist_summary",0.999507314625638,9.51419616047393e-15,0.999507313331007,0.999507162158235,0.999507248786697,0.999507379285526,0.999507466016907
"r_summary",1.28316273161539,1.64562838617917e-09,1.28316184854853,1.28309659317435,1.28313201544767,1.28319107465003,1.28323406178274
"dist_summary",0.998716518741122,1.98170763407061e-14,0.998716521291487,0.998716281629295,0.998716422867448,0.998716614657709,0.998716749276099
"r_summary",1.02467383151173,1.51268510114455e-09,1.02466850230266,1.02461943381964,1.02464626779958,1.02469821694777,1.02475347365977
"dist_summary",0.981186399188993,2.96175646182576e-13,0.981186399818037,0.981185493691007,0.981186044579207,0.981186788912498,0.981187268169132
"r_summary",3.30872534983565,2.87287291206314e-09,3.30872258358286,3.30864603638887,3.3086906667002,3.30875054253906,3.30882877794205
"dist_summary",0.994520730241493,2.88674439947804e-13,0.994520685620483,0.994520172704447,0.994520476907644,0.994520889292377,0.994521249143978
"r_summary",3.40854246303204,4.44200044078404e-09,3.40855990826318,3.408430328377,3.40848355664742,3.40859593883746,3.40863452253559
