"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.008179,0,0.008179,0.007288,0.007804,0.008497,0.00917
"2",0.008395,0,0.008362,0.007388,0.007978,0.008792,0.009485
"3",0.007824,2e-06,0.007565,0.006451,0.007088,0.008049,0.010281
"4",0.008066,0,0.008015,0.007102,0.007637,0.008398,0.009105
"5",0.007341,0,0.007311,0.006489,0.00701,0.007666,0.008181
"6",0.009154,1e-06,0.009008,0.00779,0.008368,0.009871,0.010917
"7",0.008593,1e-06,0.008326,0.007425,0.007946,0.008874,0.01135
"8",0.008158,1e-06,0.008011,0.007049,0.007664,0.008397,0.00929
"9",0.008478,0,0.008476,0.007694,0.008139,0.008819,0.009233
"10",0.007761,0,0.007746,0.006909,0.007413,0.008099,0.008635
"11",0.008103,0,0.008124,0.007303,0.007744,0.008439,0.008994
"12",0.009637,1e-06,0.00937,0.008206,0.00887,0.010222,0.011918
"13",0.008802,0,0.008797,0.007781,0.008414,0.009187,0.009826
"14",0.00751,0,0.007456,0.006649,0.007086,0.007778,0.008826
"15",0.008708,0,0.00868,0.007788,0.008321,0.009079,0.009663
"16",0.007625,0,0.007578,0.006734,0.00725,0.007985,0.008741
"17",0.007951,0,0.007977,0.00716,0.007633,0.008285,0.008724
"18",0.008138,0,0.008134,0.007232,0.007766,0.008529,0.009088
"19",0.00832,0,0.008338,0.007394,0.007971,0.008665,0.009151
"20",0.008094,0,0.008026,0.007167,0.007667,0.008422,0.009155
"21",0.007751,1e-06,0.007659,0.006769,0.007306,0.008092,0.008864
"22",0.008305,0,0.008279,0.007472,0.00792,0.008673,0.009245
"23",0.009473,1e-06,0.009402,0.008398,0.008962,0.009901,0.010756
"24",0.008367,0,0.008367,0.007437,0.007993,0.00871,0.009278
"25",0.008978,2e-06,0.008718,0.00765,0.008157,0.009376,0.011944
"26",0.008203,3e-06,0.007792,0.006842,0.00743,0.008274,0.012026
"27",0.008572,0,0.00857,0.007662,0.008148,0.008946,0.009561
"28",0.00777,0,0.007767,0.006909,0.00744,0.008111,0.008653
"29",0.007976,0,0.00791,0.007052,0.007558,0.008331,0.009087
"30",0.008228,1e-06,0.008106,0.007169,0.007751,0.008546,0.009711
"31",0.008578,1e-06,0.008456,0.007436,0.00801,0.008986,0.009834
"32",0.007793,1e-06,0.007674,0.006828,0.007336,0.007994,0.008767
"33",0.008244,0,0.008213,0.00736,0.007867,0.008616,0.009148
"34",0.00783,0,0.007853,0.007045,0.007459,0.008172,0.00861
"35",0.008027,0,0.008044,0.007222,0.007688,0.00836,0.008825
"36",0.008799,0,0.008753,0.007756,0.008357,0.009179,0.010074
"37",0.009028,0,0.008991,0.007957,0.008588,0.009452,0.010172
"38",0.008573,1e-06,0.008433,0.007644,0.008091,0.008908,0.010113
"39",0.008034,0,0.008008,0.007212,0.007679,0.008388,0.008923
"40",0.008162,0,0.008099,0.007247,0.007698,0.008553,0.009417
"41",0.007593,0,0.007576,0.006783,0.007282,0.007921,0.008438
"42",0.007977,0,0.007977,0.007172,0.00767,0.008259,0.008816
"43",0.009019,1e-06,0.008833,0.00783,0.008382,0.009272,0.010912
"44",0.007787,0,0.007745,0.006872,0.007418,0.00814,0.00877
"45",0.007896,0,0.007882,0.007047,0.007531,0.008271,0.008787
"46",0.007836,0,0.007775,0.006907,0.007439,0.008204,0.008932
"47",0.007747,0,0.007742,0.006909,0.007361,0.008115,0.008645
"48",0.008286,1e-06,0.008278,0.007146,0.007773,0.008762,0.009476
"49",0.009,1e-06,0.008866,0.0079,0.008419,0.009347,0.010599
"50",0.007676,0,0.007672,0.006756,0.007285,0.00805,0.008626
