"mean","var","median","0.05th","0.25th","0.75th","0.95th"
"dist_summary",1.99466511773172,9.33074521609275e-10,1.99466390875995,1.99461630875199,1.99464633987654,1.99468420742692,1.99471441537536
"r_summary",3.19234485732805,2.21139618343586e-07,3.19237289894319,3.19157394498013,3.19193257907581,3.19274067754544,3.19304005877902
"dist_summary",1.98241104063143,1.88620306776743e-06,1.9817508348105,1.98159686065096,1.98166218350125,1.98238318921086,1.98603209325873
"r_summary",0.944960035478076,7.03400137747675e-06,0.944974976241116,0.94092761148099,0.942600726301557,0.947280286697142,0.949321790903472
"dist_summary",1.98806980305479,5.36405791415748e-09,1.98808011286244,1.98794587479317,1.98804401653751,1.98810956317642,1.98815875017034
"r_summary",0.212094093672128,0.000183450641652892,0.212530354763638,0.19033661103021,0.200534404309123,0.223889723058171,0.232576428785307
"dist_summary",1.99892506099635,2.21409941540016e-10,1.99892523010652,1.99890091018534,1.99891568068953,1.9989350472358,1.99894936482487
"r_summary",0.265217104192826,0.000116907405362879,0.265446170255692,0.248036997687565,0.255930417373633,0.274541576628856,0.281748133149326
"dist_summary",1.99375925084282,1.13363681154761e-09,1.99375842038997,1.99370743599055,1.99373919821402,1.99377775447863,1.99381321470159
"r_summary",0.489566954959072,3.23799830889681e-05,0.489634594938993,0.480660596105505,0.484675683147001,0.494542463373969,0.498308110082087
"dist_summary",1.99782255215785,3.80503762849965e-09,1.99783606101447,1.99769657204705,1.99781898435034,1.99785138529364,1.99787470278567
"r_summary",0.122220009486673,0.000579235504649651,0.124569447642004,0.0808984410743052,0.102637057753852,0.143176682929524,0.156480466430988
"dist_summary",1.99754806673347,4.22091573319331e-10,1.99754892201216,1.99751605519746,1.99753716321831,1.99755931773594,1.9975782648884
"r_summary",0.199484696903108,0.000210394427832788,0.200006486028372,0.176132135872693,0.187128764649622,0.212161118292308,0.22133005925592
"dist_summary",1.99506729856172,6.62431459536934e-09,1.99508497328479,1.99490901019973,1.99506144847873,1.99510695294244,1.9951409623573
"r_summary",1.22906228111506,3.48554065207237e-06,1.22884836929383,1.22607379114931,1.2277088216964,1.23080883010253,1.23193904324264
"dist_summary",1.9896356803573,2.19939863657948e-09,1.9896348930466,1.98956263678342,1.98960730322216,1.98966539792127,1.9897070059616
"r_summary",0.290207816035299,9.63794165881099e-05,0.290416066164217,0.274592078563302,0.281824057372587,0.298699170937708,0.305252724098997
"dist_summary",1.99591130606852,6.12701563619377e-10,1.99591158128336,1.99586934344976,1.99589689675538,1.99592761745346,1.99595043338823
"r_summary",0.770346087468464,1.19098339866741e-05,0.770250494633392,0.764943724813915,0.767416753441769,0.77334483633716,0.775719417797404
"dist_summary",1.9875865385275,2.39754216454031e-09,1.98758604262837,1.98751069550322,1.98755639696114,1.98761412070687,1.98767051881937
"r_summary",2.59209334668612,4.02921295021708e-07,2.59214464102816,2.59111817866441,2.59152040824052,2.59269395144514,2.59292349142444
"dist_summary",1.99542794439014,9.56417241383591e-10,1.99542909050782,1.99537552738151,1.99540722302494,1.99544876080711,1.99547724677272
"r_summary",0.185926958776736,0.000239589146413999,0.186563180665919,0.160883933506117,0.172784474431609,0.19945566860429,0.209091366805546
"dist_summary",1.99783938165709,4.92697284158535e-10,1.99783871403721,1.99780168045708,1.99782721425956,1.99785128272071,1.99787374655601
"r_summary",1.63240165589715,1.28098719516778e-06,1.63248429329802,1.63069158956817,1.63112834522509,1.63337201744778,1.6340414291302
"dist_summary",1.99182166781427,1.6618646570943e-09,1.99182078444937,1.99175646989231,1.99179952822877,1.99184390255038,1.99188674529825
"r_summary",1.44274039089218,2.1301778256264e-06,1.4430790619844,1.44061148904819,1.44135356371803,1.44412795416132,1.44495902725909
"dist_summary",1.99023923986698,1.60740942538162e-09,1.99024042762512,1.99017363396557,1.99021297003378,1.99026395857591,1.99030206988988
"r_summary",1.7677049041193,1.3868198189461e-06,1.76736115744231,1.76607783796027,1.76675434214558,1.76891070173244,1.76960465004817
"dist_summary",1.98974141940369,2.06943772527007e-09,1.98974147350352,1.98967246655877,1.98971346441993,1.98976812976354,1.98981245484023
"r_summary",0.492691307824916,3.13625469294212e-05,0.492686693791679,0.483883695814176,0.487843521468506,0.497646548777805,0.501356540421059
"dist_summary",1.99693343936284,5.83652484096193e-10,1.99693344447872,1.99689723651753,1.99691835199322,1.99694866032181,1.99697169441397
"r_summary",1.34152975769541,2.12481315660316e-06,1.34111548977169,1.33953061681108,1.34049707099391,1.34254456300227,1.34417656853596
"dist_summary",1.98394708852181,3.45829307727123e-09,1.9839468337846,1.98384928914953,1.98391593837601,1.98398202230857,1.98403631748426
"r_summary",1.33442448424344,2.56191246011496e-06,1.33422305454893,1.33195220954753,1.33314486464786,1.33591047824548,1.33676159054571
