"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.004283,2e-06,0.004404,0.00247,0.003068,0.005544,0.005891
"2",0.000464,0,0.000466,0.000339,0.00042,0.00051,0.000579
"3",0.004099,0,0.004057,0.00319,0.003607,0.00457,0.005096
"4",0.002831,8e-06,0.001207,0.000925,0.001064,0.003469,0.008741
"5",0.006667,6e-06,0.007811,0.002409,0.004554,0.008445,0.009072
"6",0.009667,5e-06,0.009971,0.005737,0.007935,0.011564,0.012637
"7",0.002405,1.6e-05,0.000731,0.000607,0.00068,0.000802,0.013013
"8",0.004736,1.9e-05,0.001761,0.001499,0.001639,0.009962,0.011789
"9",0.001863,5e-06,0.000462,0.000273,0.000367,0.004534,0.005967
"10",0.00605,4e-06,0.005462,0.005151,0.005332,0.005662,0.012601
"11",0.000902,2e-06,0.00044,0.000324,0.000385,0.00054,0.004419
"12",0.000478,0,0.000483,0.000349,0.000432,0.000526,0.000601
"13",0.004926,7e-06,0.004208,0.002906,0.003623,0.004781,0.01303
"14",0.001817,2e-06,0.001472,0.001198,0.001323,0.001625,0.004692
"15",0.006323,1e-06,0.005958,0.005255,0.0056,0.006618,0.008644
"16",0.004049,1e-06,0.003717,0.003081,0.003505,0.004585,0.005586
"17",0.006502,0,0.006684,0.005268,0.005939,0.007012,0.0074
"18",0.002129,1e-06,0.002486,0.000741,0.001152,0.002833,0.002937
"19",0.002194,1e-06,0.002565,0.000814,0.001335,0.002695,0.002929
"20",0.001323,1e-06,0.001133,0.000695,0.000907,0.001345,0.003213
"21",0.000768,0,0.000744,0.00046,0.000619,0.000909,0.001097
"22",0.006275,5e-06,0.005766,0.00293,0.005073,0.007645,0.010436
"23",0.000423,0,0.000411,0.000279,0.000349,0.000484,0.000612
"24",0.00113,0,0.001098,0.000833,0.000979,0.001266,0.001504
"25",0.000637,0,0.000442,0.000302,0.000373,0.000674,0.00178
"26",0.005017,1.2e-05,0.004738,0.000295,0.002238,0.007446,0.010962
"27",0.001184,3e-06,0.000735,0.000598,0.000677,0.000815,0.006678
"28",0.00105,0,0.000989,0.000728,0.000858,0.001214,0.001553
"29",0.000368,0,0.000369,0.000242,0.000321,0.000412,0.000498
"30",0.00084,0,0.000644,0.000289,0.000409,0.001198,0.001805
"31",0.003278,1e-05,0.000581,0.000366,0.000456,0.006785,0.007697
"32",0.003573,1.1e-05,0.000724,0.000309,0.000433,0.006983,0.007805
"33",0.002075,9e-06,0.000535,0.000301,0.000404,0.000994,0.008714
"34",0.003372,9e-06,0.003616,0.000268,0.000379,0.006137,0.00829
"35",0.001595,1.3e-05,0.000421,0.000287,0.000351,0.000515,0.013012
"36",0.001599,0,0.001641,0.000835,0.00125,0.001915,0.002332
"37",0.001138,0,0.001096,0.000741,0.000875,0.001314,0.001672
"38",0.002171,0,0.002054,0.001581,0.001786,0.002242,0.003812
"39",0.003844,2e-06,0.003589,0.002414,0.00294,0.003992,0.007782
"40",0.002819,2e-06,0.003128,0.000763,0.000933,0.00394,0.005303
"41",0.002441,2e-06,0.00362,0.000616,0.000711,0.003886,0.0041
"42",0.005546,5e-06,0.006344,0.000659,0.004458,0.007187,0.007756
"43",0.005403,0,0.005191,0.004529,0.004885,0.006039,0.006541
"44",0.001915,1.3e-05,0.000528,0.000382,0.000471,0.000603,0.012106
"45",0.006431,8e-06,0.006119,0.003003,0.003484,0.009512,0.010292
"46",0.002629,3e-06,0.003737,0.000459,0.000543,0.00416,0.005014
"47",0.002972,0,0.002907,0.002578,0.002775,0.003097,0.003648
"48",0.006052,0,0.006069,0.005218,0.005745,0.006401,0.006757
"49",0.000516,0,0.000453,0.000318,0.000401,0.000512,0.000688
"50",0.002377,1e-06,0.002703,0.000698,0.001658,0.003055,0.003512
