"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.001686,2e-06,0.001193,0.000933,0.001074,0.001355,0.005341
"2",0.006715,6.1e-05,0.001755,0.001436,0.001606,0.010495,0.023144
"3",0.002241,0,0.002195,0.00182,0.002004,0.002429,0.002807
"4",0.002635,1e-06,0.002482,0.001719,0.002062,0.00292,0.003378
"5",0.002483,0,0.002387,0.002086,0.002245,0.002598,0.003317
"6",0.005359,0,0.005317,0.004332,0.004937,0.005694,0.006629
"7",0.0066,2e-06,0.006155,0.005642,0.005917,0.006423,0.010395
"8",0.007589,3e-06,0.007893,0.002889,0.00752,0.008279,0.009195
"9",0.007557,1e-06,0.007532,0.006373,0.007101,0.008064,0.008745
"10",0.004038,1e-06,0.00382,0.003284,0.003557,0.004081,0.00464
"11",0.004984,2e-06,0.004583,0.003706,0.004143,0.005086,0.008937
"12",0.008865,4.1e-05,0.010732,0.001187,0.001463,0.015436,0.016625
"13",0.004013,1e-06,0.00407,0.002618,0.003312,0.004477,0.005842
"14",0.005355,2e-06,0.005113,0.004405,0.004799,0.00554,0.00633
"15",0.004724,2.5e-05,0.001906,0.0014,0.001666,0.010686,0.013903
"16",0.005427,0,0.005443,0.004832,0.005214,0.005674,0.005915
"17",0.001981,2e-06,0.001483,0.001277,0.001399,0.001595,0.006745
"18",0.009712,1e-06,0.009977,0.007869,0.008549,0.010728,0.011288
"19",0.006862,5.2e-05,0.00158,0.001217,0.001409,0.014476,0.019412
"20",0.004394,1.2e-05,0.001754,0.001307,0.001456,0.008118,0.009937
"21",0.001995,0,0.001995,0.001766,0.001906,0.002086,0.002216
"22",0.002646,6e-06,0.001302,0.001028,0.001177,0.003043,0.007134
"23",0.002256,0,0.002248,0.00155,0.001985,0.002576,0.002899
"24",0.001998,0,0.001996,0.001652,0.001847,0.002149,0.002336
"25",0.005689,1e-06,0.005347,0.004553,0.004931,0.006292,0.007786
"26",0.010164,1.1e-05,0.00924,0.006176,0.007706,0.011537,0.017638
"27",0.002945,0,0.002918,0.002452,0.002715,0.003142,0.003505
"28",0.00307,0,0.003146,0.002061,0.002704,0.003459,0.004042
"29",0.004849,2.4e-05,0.001793,0.001433,0.001582,0.007719,0.015099
"30",0.001585,1e-06,0.001075,0.000824,0.000942,0.002324,0.003183
"31",0.003601,6e-06,0.005085,0.000862,0.001047,0.005849,0.006357
"32",0.002592,0,0.002526,0.00193,0.00226,0.002729,0.003643
"33",0.003897,1e-06,0.003491,0.002986,0.003313,0.003739,0.006974
"34",0.00423,0,0.004195,0.003729,0.003984,0.004446,0.004857
"35",0.004243,6e-06,0.00345,0.003171,0.003324,0.003631,0.01147
"36",0.00395,4e-06,0.00335,0.002922,0.003172,0.003569,0.010884
"37",0.008288,1e-06,0.008021,0.007236,0.007698,0.008432,0.010391
"38",0.00512,1.7e-05,0.003086,0.001101,0.001262,0.009456,0.011638
"39",0.004421,2.3e-05,0.00246,0.001827,0.002136,0.002839,0.016078
"40",0.004197,2e-06,0.004603,0.001421,0.00358,0.005213,0.005596
"41",0.006529,3.2e-05,0.00285,0.002172,0.002416,0.013534,0.015986
"42",0.012104,0,0.012106,0.01122,0.011729,0.01246,0.013007
"43",0.003287,0,0.003294,0.002878,0.003115,0.003447,0.003701
"44",0.003754,6e-06,0.003127,0.002395,0.002844,0.003383,0.010267
"45",0.008701,0,0.008692,0.007928,0.008388,0.009025,0.009492
"46",0.002566,0,0.00255,0.002206,0.002407,0.002703,0.002964
"47",0.005858,4e-06,0.005553,0.004162,0.00487,0.006097,0.007291
"48",0.00917,1.9e-05,0.006792,0.005922,0.006376,0.013588,0.017479
"49",0.002883,1.7e-05,0.001057,0.000848,0.000965,0.001191,0.012674
"50",0.006618,1e-06,0.006852,0.004842,0.005912,0.007374,0.007806
