"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.007536,1e-06,0.007549,0.006165,0.007004,0.008018,0.008704
"2",0.006588,0,0.006629,0.005522,0.006159,0.007035,0.007609
"3",0.007136,1e-06,0.007149,0.005842,0.006621,0.007637,0.008361
"4",0.006981,0,0.007003,0.00595,0.006626,0.007395,0.007926
"5",0.006226,0,0.006225,0.005104,0.005831,0.006677,0.007307
"6",0.007282,1e-06,0.007275,0.006035,0.00681,0.007727,0.00844
"7",0.007263,1e-06,0.007259,0.006056,0.006778,0.007752,0.008496
"8",0.012748,0,0.01282,0.011752,0.012472,0.0131,0.013442
"9",0.006419,0,0.006428,0.005338,0.005948,0.006911,0.007475
"10",0.00675,0,0.006751,0.005575,0.006283,0.007203,0.007864
"11",0.007168,0,0.007192,0.006087,0.006776,0.007604,0.008139
"12",0.006714,0,0.006707,0.005614,0.006313,0.007095,0.007708
"13",0.007571,1e-06,0.00759,0.006334,0.007153,0.008025,0.00871
"14",0.006623,1e-06,0.006641,0.005445,0.006146,0.007093,0.007764
"15",0.007247,1e-06,0.007237,0.006008,0.00675,0.00775,0.008607
"16",0.006533,0,0.006571,0.005345,0.006092,0.006957,0.007649
"17",0.00714,1e-06,0.007164,0.005886,0.006686,0.00764,0.00826
"18",0.006642,0,0.006663,0.005549,0.006246,0.007076,0.007714
"19",0.006764,1e-06,0.006756,0.005551,0.006299,0.007247,0.007956
"20",0.006472,1e-06,0.006452,0.00529,0.00602,0.00694,0.007656
"21",0.007051,1e-06,0.007049,0.005918,0.006539,0.007543,0.008263
"22",0.007483,1e-06,0.007457,0.00623,0.006927,0.00803,0.008779
"23",0.007386,1e-06,0.007377,0.006077,0.006855,0.007924,0.008781
"24",0.007247,0,0.007248,0.006202,0.006825,0.007664,0.008336
"25",0.006363,0,0.006383,0.005215,0.00594,0.006766,0.007408
"26",0.006093,1e-06,0.006141,0.004885,0.005618,0.006584,0.007213
"27",0.006393,0,0.006418,0.005203,0.005975,0.006877,0.007369
"28",0.007365,0,0.007381,0.006285,0.006921,0.00781,0.008431
"29",0.007068,0,0.007071,0.006042,0.006606,0.007521,0.008092
"30",0.006674,0,0.006661,0.005647,0.006201,0.00711,0.007783
"31",0.0082,0,0.008228,0.007047,0.007783,0.008655,0.009273
"32",0.007311,0,0.007366,0.006146,0.00687,0.007764,0.008333
"33",0.007686,0,0.0077,0.0066,0.007264,0.008142,0.008685
"34",0.007132,0,0.007105,0.005994,0.006696,0.007595,0.00828
"35",0.006884,0,0.006917,0.005738,0.006439,0.007352,0.007929
"36",0.007272,0,0.007324,0.006075,0.006832,0.007685,0.008368
"37",0.007704,1e-06,0.007708,0.006408,0.007201,0.008237,0.008955
"38",0.007217,0,0.007194,0.0062,0.00681,0.007669,0.00819
"39",0.006439,0,0.006474,0.005263,0.00605,0.006865,0.007545
"40",0.00637,0,0.006406,0.005348,0.005958,0.006789,0.0073
"41",0.006746,0,0.006752,0.005775,0.006326,0.007177,0.0077
"42",0.006775,0,0.00678,0.005627,0.006293,0.007268,0.007795
"43",0.006983,1e-06,0.007004,0.005687,0.00643,0.00753,0.00823
"44",0.007532,1e-06,0.007517,0.00628,0.006994,0.00803,0.008884
"45",0.006653,0,0.006654,0.005606,0.006282,0.007093,0.007662
"46",0.006967,1e-06,0.006844,0.005691,0.006339,0.007399,0.00855
"47",0.007398,0,0.007422,0.006222,0.006993,0.007829,0.008464
"48",0.007196,0,0.007268,0.006002,0.006753,0.007661,0.00819
"49",0.00698,0,0.007001,0.005952,0.00655,0.007399,0.007998
"50",0.007072,1e-06,0.007107,0.005812,0.006624,0.007542,0.008244
