"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.037587,1e-05,0.038461,0.030125,0.037222,0.039271,0.040288
"2",0.031934,2.2e-05,0.032008,0.02401,0.028679,0.036264,0.038196
"3",0.018144,5e-06,0.018071,0.014613,0.016513,0.019472,0.022492
"4",0.017431,9e-06,0.016667,0.013761,0.015311,0.018853,0.024549
"5",0.021758,8e-06,0.021895,0.016978,0.019776,0.023741,0.026122
"6",0.02645,9e-06,0.027158,0.021272,0.024221,0.028745,0.030328
"7",0.029207,1.5e-05,0.029062,0.022764,0.02802,0.029921,0.039029
"8",0.032301,9e-06,0.033032,0.027321,0.029935,0.034629,0.036366
"9",0.019877,8e-06,0.019725,0.015098,0.017695,0.02219,0.024527
"10",0.022439,7e-06,0.02277,0.016496,0.021429,0.024473,0.025923
"11",0.025999,1.9e-05,0.027227,0.016394,0.024245,0.029016,0.030788
"12",0.018573,6e-06,0.018462,0.014683,0.016765,0.020233,0.022996
"13",0.029727,1e-06,0.029753,0.027915,0.028939,0.030527,0.031484
"14",0.026282,3e-06,0.026797,0.022831,0.025109,0.027577,0.028561
"15",0.017657,1.7e-05,0.016402,0.012659,0.014624,0.020366,0.025792
"16",0.027222,2e-06,0.027134,0.024955,0.026252,0.028058,0.030095
"17",0.032204,3e-06,0.032656,0.028662,0.031633,0.033288,0.034001
"18",0.031148,2e-06,0.031018,0.029063,0.030203,0.031992,0.033573
"19",0.022899,6e-06,0.022734,0.018908,0.021092,0.024948,0.026452
"20",0.016181,5e-06,0.016054,0.012864,0.014584,0.017632,0.020008
"21",0.029409,1.7e-05,0.028436,0.024085,0.026233,0.032444,0.037635
"22",0.028285,2.1e-05,0.030297,0.020791,0.023607,0.032248,0.033831
"23",0.01673,6e-06,0.016597,0.012943,0.014777,0.018477,0.021148
"24",0.021616,1.8e-05,0.022377,0.014397,0.018061,0.025063,0.027487
"25",0.023451,1.7e-05,0.024202,0.015749,0.021166,0.025867,0.029986
"26",0.029612,5e-05,0.031404,0.017028,0.023291,0.036293,0.038199
"27",0.020613,2e-05,0.021712,0.012518,0.017011,0.023653,0.027264
"28",0.025691,5.4e-05,0.029423,0.015099,0.017679,0.032542,0.034276
"29",0.0228,4e-06,0.02293,0.019135,0.021887,0.023975,0.025807
"30",0.026725,7e-06,0.027256,0.020852,0.025948,0.028379,0.03026
"31",0.020951,9e-06,0.02146,0.015286,0.018998,0.023092,0.02545
"32",0.036241,3e-06,0.036491,0.032857,0.035411,0.037416,0.038433
"33",0.019097,1.2e-05,0.01894,0.013632,0.016334,0.021983,0.024508
"34",0.024969,7e-06,0.02543,0.020889,0.022737,0.027011,0.028682
"35",0.031071,8e-06,0.03139,0.025785,0.028904,0.033476,0.035109
"36",0.028253,1.5e-05,0.030019,0.021122,0.024676,0.031141,0.032346
"37",0.022819,6e-06,0.022753,0.018944,0.021133,0.024133,0.027092
"38",0.016126,3e-06,0.016118,0.013289,0.014892,0.017206,0.019268
"39",0.030239,1.4e-05,0.031767,0.022584,0.02721,0.03309,0.034103
"40",0.025578,2.1e-05,0.025774,0.016953,0.022642,0.028809,0.032606
"41",0.015828,3e-06,0.015824,0.01278,0.01462,0.017215,0.018816
"42",0.024604,1.6e-05,0.024574,0.017107,0.022194,0.027555,0.030888
"43",0.028673,5e-06,0.028869,0.02518,0.027314,0.030151,0.032071
"44",0.023183,7e-06,0.02304,0.019298,0.021423,0.024475,0.028662
"45",0.027194,1.5e-05,0.025822,0.022348,0.023916,0.031353,0.03339
"46",0.020248,9e-06,0.020744,0.015375,0.017834,0.022527,0.02456
"47",0.01473,5e-06,0.014536,0.011424,0.013177,0.016021,0.018651
"48",0.028695,6e-06,0.029337,0.023974,0.027381,0.03041,0.031558
"49",0.034194,2e-06,0.034426,0.031703,0.033471,0.035223,0.036195
"50",0.031938,3.6e-05,0.034037,0.018304,0.03098,0.036132,0.037303
