"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.013391,2e-06,0.013432,0.011415,0.012568,0.014182,0.015375
"2",0.01551,2e-06,0.015517,0.013288,0.014652,0.016433,0.017776
"3",0.014418,1e-06,0.014435,0.012441,0.013641,0.015228,0.016436
"4",0.014837,2e-06,0.014758,0.012756,0.013937,0.015777,0.017098
"5",0.013806,2e-06,0.013842,0.011628,0.012937,0.014681,0.015865
"6",0.014292,1e-06,0.01429,0.01241,0.013554,0.015108,0.016086
"7",0.013488,1e-06,0.013523,0.011582,0.01279,0.014266,0.015178
"8",0.015339,1e-06,0.015309,0.013443,0.01447,0.016141,0.017211
"9",0.012568,1e-06,0.012571,0.010822,0.011835,0.013276,0.014405
"10",0.01554,1e-06,0.015628,0.013454,0.014737,0.016397,0.017435
"11",0.013686,2e-06,0.013685,0.011665,0.012812,0.014577,0.015521
"12",0.013585,1e-06,0.013541,0.011645,0.012882,0.014275,0.015562
"13",0.011973,1e-06,0.011926,0.01015,0.011237,0.012777,0.013808
"14",0.014254,2e-06,0.014266,0.012177,0.013452,0.015038,0.016259
"15",0.014614,2e-06,0.014668,0.012471,0.013772,0.015443,0.016572
"16",0.01299,1e-06,0.013029,0.011177,0.012321,0.01371,0.014801
"17",0.015405,2e-06,0.015417,0.013095,0.014442,0.016369,0.017606
"18",0.0143,1e-06,0.014332,0.012239,0.013544,0.015105,0.016167
"19",0.015219,2e-06,0.015231,0.013264,0.014373,0.016074,0.017336
"20",0.015637,2e-06,0.015679,0.013389,0.014751,0.016552,0.017761
"21",0.014673,2e-06,0.014665,0.012558,0.013828,0.015605,0.016752
"22",0.014353,1e-06,0.014378,0.012385,0.013541,0.015141,0.016262
"23",0.01631,2e-06,0.016406,0.014042,0.015378,0.017254,0.018389
"24",0.015448,2e-06,0.015444,0.01324,0.014652,0.016272,0.017713
"25",0.013724,1e-06,0.013722,0.011643,0.012947,0.014607,0.0156
"26",0.013277,1e-06,0.01332,0.011198,0.012519,0.014101,0.015136
"27",0.01403,1e-06,0.014063,0.012254,0.0133,0.014748,0.015724
"28",0.015133,2e-06,0.015127,0.013084,0.014279,0.016066,0.017171
"29",0.015239,2e-06,0.015241,0.013079,0.014432,0.016105,0.017365
"30",0.014577,1e-06,0.014615,0.012571,0.013856,0.015394,0.01656
"31",0.014438,2e-06,0.014539,0.012319,0.013605,0.015262,0.016302
"32",0.013359,1e-06,0.013343,0.011681,0.012678,0.01404,0.015
"33",0.014755,1e-06,0.014817,0.012834,0.013985,0.015585,0.016606
"34",0.014989,8e-06,0.014455,0.012548,0.013634,0.015185,0.021173
"35",0.01639,2e-06,0.016456,0.01414,0.015519,0.017246,0.01867
"36",0.012506,1e-06,0.012541,0.010629,0.01181,0.013273,0.014266
"37",0.015856,2e-06,0.015865,0.013656,0.015061,0.016684,0.018003
"38",0.016055,1.3e-05,0.015056,0.013052,0.014233,0.015897,0.026655
"39",0.014094,2e-06,0.014084,0.012154,0.013313,0.014906,0.016118
"40",0.015228,2e-06,0.01529,0.012989,0.014232,0.016165,0.017516
"41",0.014793,1e-06,0.014836,0.01283,0.014054,0.015575,0.016655
"42",0.015112,1e-06,0.015189,0.01313,0.014382,0.015952,0.016957
"43",0.014783,2e-06,0.014857,0.012392,0.013878,0.015718,0.016936
"44",0.013081,1e-06,0.0131,0.01097,0.012361,0.013883,0.014955
"45",0.01429,2e-06,0.014326,0.012263,0.013478,0.015086,0.016312
"46",0.013232,1e-06,0.013253,0.011491,0.012459,0.013981,0.014965
"47",0.013371,1e-06,0.01346,0.011339,0.012596,0.014196,0.015215
"48",0.012945,1e-06,0.012999,0.010947,0.012065,0.0138,0.014875
"49",0.014935,2e-06,0.014954,0.012878,0.014138,0.015755,0.016786
"50",0.014287,2e-06,0.014301,0.012172,0.013409,0.015155,0.016338
