"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.014357,5.4e-05,0.016121,0.001745,0.011729,0.01935,0.027255
"2",0.005929,0,0.005892,0.005168,0.005624,0.006231,0.006724
"3",0.004903,1e-06,0.005,0.003407,0.00443,0.005467,0.006046
"4",0.012467,1.2e-05,0.012623,0.003473,0.010978,0.014981,0.016649
"5",0.003163,1e-06,0.002728,0.002038,0.002387,0.004184,0.004831
"6",0.011918,3.3e-05,0.009866,0.005274,0.008042,0.014611,0.02354
"7",0.001826,1e-06,0.001596,0.001233,0.001425,0.001762,0.002687
"8",0.004198,1e-06,0.004157,0.002799,0.00361,0.004736,0.00569
"9",0.004107,1e-06,0.004043,0.003161,0.00349,0.004519,0.005359
"10",0.01452,5e-06,0.014858,0.010942,0.012705,0.016096,0.017757
"11",0.013169,2e-06,0.013097,0.011142,0.012273,0.013961,0.01543
"12",0.009083,2.9e-05,0.012353,0.001954,0.00235,0.013671,0.01503
"13",0.006038,1.4e-05,0.007847,0.001655,0.001996,0.009452,0.010514
"14",0.00661,2.4e-05,0.005278,0.00378,0.004388,0.005736,0.021632
"15",0.007936,1.3e-05,0.007527,0.002518,0.006216,0.008529,0.016061
"16",0.006254,1e-06,0.006195,0.005074,0.005695,0.006721,0.00771
"17",0.005201,4e-06,0.004639,0.003787,0.0043,0.005096,0.011313
"18",0.011708,1.8e-05,0.012665,0.005286,0.00656,0.015485,0.017168
"19",0.008394,6e-06,0.006863,0.005842,0.006354,0.010865,0.012229
"20",0.006625,9e-06,0.006843,0.002072,0.005578,0.008295,0.011448
"21",0.002675,4e-06,0.001721,0.001382,0.001578,0.002022,0.007091
"22",0.003962,0,0.003931,0.003074,0.003599,0.004331,0.004819
"23",0.007457,5e-06,0.007021,0.004509,0.005872,0.008483,0.011743
"24",0.007215,5e-06,0.007739,0.002361,0.00582,0.008836,0.009871
"25",0.004175,4e-06,0.003537,0.00299,0.003317,0.003854,0.010451
"26",0.007171,3e-06,0.006927,0.004986,0.005726,0.008719,0.010114
"27",0.015818,5.8e-05,0.012419,0.009537,0.01082,0.01372,0.030362
"28",0.011737,1e-06,0.011806,0.009899,0.010988,0.012476,0.013548
"29",0.007338,1e-06,0.007322,0.005894,0.006628,0.008055,0.008844
"30",0.008654,2.7e-05,0.010658,0.002191,0.002749,0.01349,0.015461
"31",0.007627,1.3e-05,0.007548,0.003739,0.004264,0.010492,0.013913
"32",0.006944,2e-06,0.006789,0.005028,0.005948,0.007605,0.009558
"33",0.015629,0.000111,0.022383,0.001884,0.002221,0.024275,0.025861
"34",0.005469,1e-05,0.005835,0.00189,0.002297,0.008454,0.009865
"35",0.008515,2.9e-05,0.005935,0.002552,0.003274,0.014588,0.015922
"36",0.009758,2e-06,0.009356,0.008108,0.00873,0.010454,0.01228
"37",0.018001,0.00016,0.01476,0.00635,0.007628,0.01768,0.042666
"38",0.010612,6.5e-05,0.01553,0.001499,0.001785,0.01822,0.019375
"39",0.004758,1e-06,0.004894,0.002866,0.004216,0.005445,0.006019
"40",0.012264,5e-06,0.012173,0.008499,0.01058,0.013965,0.015918
"41",0.00412,1e-06,0.004013,0.002957,0.003514,0.00463,0.005683
"42",0.003788,2e-06,0.003559,0.002453,0.002951,0.004359,0.005481
"43",0.005839,1e-06,0.005813,0.004464,0.005149,0.006406,0.007534
"44",0.004842,1.1e-05,0.002345,0.001882,0.002117,0.008595,0.010052
"45",0.016892,6.2e-05,0.020763,0.004781,0.006255,0.023206,0.025926
"46",0.009083,2.5e-05,0.009513,0.003025,0.003903,0.014351,0.016069
"47",0.005166,0,0.005146,0.004296,0.004766,0.005532,0.006107
"48",0.005765,6e-06,0.004499,0.003417,0.003953,0.006949,0.011624
"49",0.00288,8e-06,0.001868,0.001504,0.001721,0.002093,0.011268
"50",0.007087,1.3e-05,0.006108,0.004298,0.005096,0.007125,0.016704
"51",0.007967,3e-06,0.007515,0.006088,0.006829,0.008954,0.010596
