"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.003891,2e-06,0.003667,0.001724,0.002759,0.005129,0.006589
"2",0.010005,5e-06,0.009769,0.007358,0.007976,0.011807,0.013756
"3",0.008287,2e-06,0.008181,0.006129,0.007358,0.009158,0.010695
"4",0.00761,3.7e-05,0.006391,0.001597,0.001958,0.013372,0.018914
"5",0.002175,0,0.002228,0.0015,0.001896,0.002444,0.002754
"6",0.003507,0,0.003524,0.002814,0.003209,0.0038,0.004207
"7",0.001567,0,0.001376,0.001039,0.001207,0.001781,0.002751
"8",0.00587,3e-06,0.005616,0.003507,0.004637,0.007041,0.008733
"9",0.002342,5e-06,0.001723,0.00102,0.001327,0.00204,0.008946
"10",0.001138,0,0.001091,0.000842,0.000991,0.001214,0.001382
"11",0.002612,2e-06,0.002842,0.000909,0.00113,0.003846,0.005105
"12",0.003759,1e-06,0.003753,0.002242,0.003196,0.004316,0.005302
"13",0.007114,3e-06,0.00728,0.004196,0.006191,0.00824,0.009466
"14",0.005467,1e-06,0.0054,0.004259,0.004842,0.006044,0.006915
"15",0.008308,1e-06,0.00823,0.007062,0.007765,0.008838,0.009772
"16",0.003711,8e-06,0.002436,0.001076,0.001569,0.005524,0.009939
"17",0.007828,4.2e-05,0.004852,0.000769,0.001084,0.014897,0.017242
"18",0.009802,5e-06,0.0095,0.006773,0.008043,0.011306,0.013698
"19",0.003963,1.2e-05,0.002422,0.001579,0.002055,0.003045,0.011569
"20",0.010542,0.000104,0.004339,0.000978,0.001181,0.022693,0.025771
"21",0.00557,8e-06,0.004427,0.003608,0.004055,0.004852,0.012093
"22",0.002307,0,0.002233,0.001777,0.002012,0.002558,0.003032
"23",0.011744,1.9e-05,0.013008,0.002133,0.010877,0.014127,0.017208
"24",0.001371,0,0.001283,0.001024,0.001169,0.001406,0.001625
"25",0.008238,4e-06,0.008357,0.005014,0.006339,0.009949,0.011383
"26",0.004911,1.2e-05,0.003024,0.001466,0.002231,0.008242,0.010972
"27",0.003507,8e-06,0.002001,0.001506,0.001758,0.002672,0.009405
"28",0.002383,0,0.002352,0.001841,0.00212,0.002629,0.003072
"29",0.015732,2e-06,0.015809,0.013439,0.014653,0.016857,0.01776
"30",0.005901,3.4e-05,0.002888,0.002019,0.002393,0.003679,0.01771
"31",0.009949,9e-06,0.009972,0.004853,0.007564,0.012453,0.0143
"32",0.007467,2.9e-05,0.004091,0.002969,0.003456,0.014347,0.016788
"33",0.008642,2e-06,0.008605,0.00659,0.007632,0.009574,0.010724
