"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.003748,3e-06,0.003301,0.0029,0.003103,0.003709,0.007379
"2",0.012642,2e-06,0.012979,0.009115,0.011997,0.013773,0.014311
"3",0.002317,0,0.002202,0.001758,0.001929,0.002395,0.004035
"4",0.004939,1.4e-05,0.002231,0.001633,0.001807,0.009354,0.010393
"5",0.006996,1e-06,0.006871,0.005114,0.006361,0.007891,0.009161
"6",0.003646,8e-06,0.002344,0.002053,0.002154,0.002655,0.010247
"7",0.005319,0,0.005326,0.004688,0.005094,0.005553,0.005907
"8",0.002965,2e-06,0.003632,0.001044,0.001316,0.004299,0.004612
"9",0.012029,0,0.012044,0.011403,0.011756,0.012286,0.012666
"10",0.005686,0,0.005611,0.004827,0.005446,0.005947,0.006685
"11",0.004027,2e-06,0.003189,0.002951,0.003099,0.004582,0.007497
"12",0.012282,8.1e-05,0.016365,0.001553,0.001695,0.019501,0.025785
"13",0.005912,1e-06,0.005899,0.004664,0.005278,0.006533,0.007179
"14",0.009177,0,0.009297,0.007948,0.009118,0.009465,0.009655
"15",0.007479,7e-06,0.006702,0.004527,0.005472,0.008591,0.01362
"16",0.003028,7e-06,0.001569,0.000994,0.001264,0.005157,0.008141
"17",0.008083,1e-06,0.008512,0.00646,0.007624,0.008667,0.0088
"18",0.007534,0,0.007664,0.006523,0.007051,0.007987,0.008282
"19",0.001124,1e-06,0.000791,0.000578,0.000692,0.000938,0.00438
"20",0.00409,1e-06,0.003852,0.00314,0.003517,0.004566,0.005707
"21",0.004233,3e-06,0.00369,0.002435,0.002585,0.006019,0.007192
"22",0.003549,0,0.003549,0.003376,0.003469,0.003624,0.003735
"23",0.00243,0,0.00253,0.001799,0.002092,0.002726,0.003016
"24",0.007564,0,0.007661,0.006296,0.006973,0.008156,0.008553
"25",0.003644,8e-06,0.002907,0.001861,0.002324,0.003534,0.010072
"26",0.007169,4e-06,0.006417,0.005425,0.005798,0.007193,0.01229
"27",0.002284,0,0.00228,0.002122,0.002223,0.002345,0.002451
"28",0.001601,0,0.001502,0.001332,0.001422,0.001596,0.002545
"29",0.014299,5e-06,0.01435,0.011445,0.012213,0.016253,0.017363
"30",0.01215,1.6e-05,0.013787,0.001905,0.013006,0.014124,0.014384
"31",0.004589,1.8e-05,0.001842,0.001357,0.001558,0.010057,0.010655
"32",0.005877,0,0.00609,0.004707,0.005691,0.006225,0.00643
"33",0.003707,0,0.003585,0.003273,0.003397,0.00386,0.004697
"34",0.004081,4e-06,0.003562,0.001577,0.002478,0.005659,0.008479
"35",0.011461,9.3e-05,0.008714,0.001514,0.001698,0.021552,0.022308
"36",0.004784,0,0.004814,0.004298,0.004562,0.004977,0.005277
"37",0.003445,7e-06,0.002495,0.001394,0.001494,0.0028,0.008844
"38",0.009469,7.8e-05,0.003285,0.003007,0.003152,0.018474,0.02532
"39",0.002309,3e-06,0.00148,0.001193,0.001326,0.001961,0.006031
"40",0.002199,1e-06,0.001895,0.001245,0.001786,0.002022,0.004292
"41",0.001931,0,0.001931,0.001743,0.00185,0.002012,0.002112
"42",0.005179,7e-06,0.003877,0.00341,0.003647,0.005441,0.011265
"43",0.004171,0,0.004314,0.003485,0.003718,0.004531,0.004736
"44",0.01192,1.5e-05,0.013321,0.005308,0.008751,0.015296,0.015803
"45",0.002344,1e-06,0.00206,0.001679,0.001814,0.00244,0.003206
"46",0.001819,0,0.001816,0.001421,0.001597,0.001997,0.002366
"47",0.008929,3.2e-05,0.004158,0.003445,0.003673,0.015119,0.016
"48",0.003623,2.5e-05,0.001154,0.000859,0.000984,0.00201,0.015788
"49",0.007287,1.7e-05,0.004603,0.004313,0.004422,0.012292,0.014731
"50",0.002809,0,0.00275,0.001878,0.0024,0.003238,0.003692
