"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.006623,0,0.006864,0.005382,0.006019,0.007167,0.007402
"2",0.001328,0,0.001366,0.000728,0.001015,0.00162,0.00188
"3",0.001277,3e-06,0.000325,0.000239,0.000285,0.000711,0.004965
"4",0.002147,3e-06,0.002022,0.000213,0.001122,0.002212,0.006013
"5",0.000984,1e-06,0.000704,0.000586,0.00064,0.000799,0.003263
"6",0.010789,0,0.010916,0.009798,0.010325,0.01123,0.011579
"7",0.001624,0,0.001543,0.001234,0.001406,0.0018,0.002297
"8",0.008796,2e-05,0.011263,0.000348,0.005259,0.012136,0.013728
"9",0.004094,1e-06,0.003984,0.002655,0.003039,0.004666,0.006649
"10",0.001708,1e-06,0.002267,0.000195,0.000276,0.002594,0.002914
"11",0.000947,1e-06,0.000435,0.000267,0.000339,0.000598,0.003829
"12",0.001453,3e-06,0.000267,0.000166,0.000214,0.00313,0.004263
"13",0.002891,4e-06,0.001235,0.001017,0.001077,0.004424,0.006724
"14",0.002478,0,0.002338,0.002059,0.002212,0.002504,0.003861
"15",0.005783,7e-06,0.006056,0.001264,0.003882,0.006611,0.010482
"16",0.00477,2e-06,0.005229,0.001638,0.004502,0.005659,0.005843
"17",0.003317,9e-06,0.002653,0.000256,0.000359,0.005666,0.009049
"18",0.00132,0,0.001251,0.00111,0.001184,0.001413,0.001769
"19",0.010314,1.7e-05,0.013017,0.00392,0.004297,0.013305,0.013703
"20",0.002426,0,0.002439,0.002255,0.002345,0.002498,0.002593
"21",0.002038,1e-06,0.00158,0.001414,0.001492,0.002449,0.003515
"22",0.005035,2e-06,0.005106,0.003142,0.003786,0.006364,0.007048
"23",0.000713,0,0.000718,0.000574,0.000671,0.000764,0.000832
"24",0.000422,0,0.00042,0.000349,0.000389,0.000452,0.000506
"25",0.000647,0,0.000491,0.000366,0.000419,0.00075,0.001468
"26",0.011673,6e-06,0.01287,0.007753,0.008385,0.013767,0.014102
"27",0.002782,2e-06,0.002379,0.000488,0.002103,0.003273,0.005592
"28",0.003295,0,0.0033,0.003095,0.003215,0.003376,0.00348
"29",0.003818,0,0.003918,0.003082,0.003352,0.004217,0.00461
"30",0.000482,1e-06,0.000338,0.000219,0.000289,0.000392,0.000485
"31",0.002309,3e-06,0.003209,0.000331,0.000416,0.003976,0.004282
"32",0.000722,0,0.000696,0.000532,0.000614,0.000833,0.000954
"33",0.000491,0,0.000336,0.000244,0.000291,0.000537,0.00114
"34",0.00342,1e-06,0.003532,0.002213,0.002692,0.004053,0.004539
"35",0.003974,0,0.004004,0.003643,0.003847,0.00411,0.004247
"36",0.001702,1e-05,0.00062,0.000544,0.000581,0.000672,0.011935
"37",0.005095,1e-06,0.005454,0.003504,0.004851,0.005583,0.005731
"38",0.001687,2e-06,0.001372,0.000273,0.000685,0.00257,0.004076
"39",0.007858,1e-06,0.008122,0.005717,0.007337,0.008758,0.00909
"40",0.006472,0,0.006619,0.005865,0.006066,0.006855,0.006985
"41",0.003352,4e-06,0.002467,0.00226,0.002361,0.00265,0.008262
"42",0.004989,1.3e-05,0.007022,0.000724,0.000801,0.008559,0.00878
"43",0.001199,1e-06,0.001051,0.00054,0.00064,0.001414,0.002639
"44",0.004372,1e-06,0.00448,0.00278,0.003466,0.005259,0.005587
"45",0.000862,1.1e-05,0.000383,0.000197,0.00027,0.00046,0.000591
"46",0.001797,3e-06,0.000811,0.000606,0.000691,0.003183,0.00503
"47",0.002587,2e-06,0.002594,4e-04,0.001349,0.003868,0.004624
"48",0.00252,0,0.002514,0.002044,0.002203,0.002841,0.003036
"49",0.004156,0,0.004166,0.003927,0.00406,0.004252,0.004372
"50",0.000497,0,0.000479,0.000348,0.000422,0.000565,0.000699
