"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.131159,4.9e-05,0.131168,0.119412,0.12658,0.135964,0.142358
"2",0.145915,5.2e-05,0.14571,0.134282,0.140957,0.150575,0.157978
"3",0.141594,6e-05,0.141643,0.12817,0.13684,0.147103,0.154149
"4",0.133422,5.7e-05,0.133653,0.120938,0.128293,0.13859,0.145629
"5",0.143656,5.2e-05,0.143726,0.131649,0.138896,0.148251,0.155846
"6",0.147922,5.5e-05,0.147875,0.135008,0.143049,0.152765,0.1599
"7",0.119945,4.3e-05,0.120088,0.109642,0.115467,0.124251,0.131517
"8",0.153085,5.4e-05,0.153493,0.140693,0.147999,0.158391,0.164619
"9",0.141,4e-05,0.141018,0.130608,0.136956,0.145194,0.15167
"10",0.132074,5.2e-05,0.131922,0.120273,0.127321,0.137304,0.144126
"11",0.143313,5e-05,0.14302,0.131968,0.138605,0.148189,0.155529
"12",0.137069,4.5e-05,0.136834,0.126355,0.132444,0.141275,0.147545
"13",0.140249,5.4e-05,0.139948,0.128375,0.135242,0.145073,0.152969
"14",0.129729,4.5e-05,0.129779,0.118839,0.125312,0.13398,0.141701
"15",0.131524,3.8e-05,0.131699,0.120916,0.127619,0.13576,0.141535
"16",0.128433,4.4e-05,0.128617,0.117256,0.123914,0.133193,0.138563
"17",0.126493,5.3e-05,0.126323,0.114435,0.122393,0.131321,0.1383
"18",0.142732,5.5e-05,0.142788,0.129796,0.137923,0.14779,0.154397
"19",0.135961,4.6e-05,0.136215,0.125167,0.131306,0.140698,0.145964
"20",0.12821,4.6e-05,0.127722,0.117892,0.123846,0.132683,0.140213
"21",0.139744,4.3e-05,0.139315,0.129657,0.134932,0.14431,0.149861
"22",0.145714,7.5e-05,0.145709,0.132618,0.139519,0.151327,0.159656
"23",0.13976,6.1e-05,0.139294,0.126648,0.134661,0.144931,0.152827
"24",0.132245,4.7e-05,0.132263,0.121017,0.127827,0.137223,0.142784
"25",0.13562,5.5e-05,0.136056,0.123265,0.130394,0.140715,0.147456
"26",0.14138,5.3e-05,0.140894,0.130029,0.135947,0.146534,0.152904
"27",0.137694,4.5e-05,0.137797,0.12667,0.133537,0.14184,0.148951
"28",0.135648,5.4e-05,0.135918,0.123457,0.130727,0.140519,0.147846
"29",0.137541,5.3e-05,0.137346,0.125641,0.132644,0.142789,0.149533
"30",0.148458,6.4e-05,0.148481,0.135883,0.14327,0.153671,0.161517
"31",0.143985,4.9e-05,0.144051,0.132319,0.139284,0.148129,0.155608
"32",0.122507,3.9e-05,0.122651,0.112035,0.118472,0.12672,0.132579
"33",0.145508,5.8e-05,0.145535,0.133113,0.140776,0.150281,0.158519
"34",0.134307,5.3e-05,0.134398,0.122058,0.129376,0.139364,0.145713
"35",0.142875,4.9e-05,0.142677,0.13106,0.138083,0.147856,0.154884
"36",0.135151,4.8e-05,0.134945,0.125147,0.130362,0.139745,0.147085
"37",0.135068,5.4e-05,0.134717,0.12347,0.130049,0.140268,0.14733
"38",0.130073,5.3e-05,0.130007,0.118374,0.124992,0.134789,0.141642
"39",0.133664,4.8e-05,0.133921,0.121727,0.129046,0.138664,0.144318
"40",0.146474,6.9e-05,0.146498,0.132939,0.141084,0.152084,0.159507
"41",0.1391,6.1e-05,0.139191,0.12573,0.133915,0.144429,0.151227
"42",0.139034,4.8e-05,0.138998,0.127693,0.134444,0.143418,0.150901
"43",0.135412,5.2e-05,0.135308,0.123282,0.131104,0.140134,0.147066
"44",0.132654,5.3e-05,0.1324,0.120824,0.128238,0.137873,0.144211
"45",0.141347,4.7e-05,0.141104,0.130379,0.137015,0.145822,0.153022
"46",0.135911,4.8e-05,0.136078,0.124708,0.131337,0.140238,0.1474
"47",0.141798,5.9e-05,0.141941,0.128927,0.136656,0.14656,0.154177
"48",0.138414,5.2e-05,0.138892,0.126397,0.133442,0.143847,0.150324
"49",0.131818,5.3e-05,0.131676,0.120389,0.127026,0.137029,0.143556
"50",0.138322,4.7e-05,0.138925,0.125659,0.133977,0.1431,0.148847
