"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.010648,1e-06,0.01064,0.00888,0.009927,0.011427,0.012382
"2",0.010924,1e-06,0.010913,0.008994,0.010258,0.011642,0.012823
"3",0.011772,1e-06,0.011802,0.009994,0.011118,0.012465,0.013355
"4",0.011371,1e-06,0.01136,0.009591,0.01058,0.012078,0.013136
"5",0.01274,1e-06,0.012779,0.011096,0.0121,0.013422,0.014283
"6",0.011116,1e-06,0.011074,0.009147,0.01036,0.011958,0.012938
"7",0.010661,1e-06,0.010645,0.008943,0.009967,0.011348,0.012406
"8",0.011672,1e-06,0.011671,0.009688,0.01083,0.012473,0.013588
"9",0.011066,1e-06,0.011023,0.009048,0.010302,0.011911,0.013019
"10",0.011412,1e-06,0.01143,0.009468,0.010582,0.012236,0.01324
"11",0.01023,1e-06,0.010258,0.008388,0.009518,0.010979,0.012
"12",0.010848,1e-06,0.010852,0.009116,0.010104,0.011564,0.01261
"13",0.010781,1e-06,0.010792,0.009048,0.010074,0.011572,0.012424
"14",0.010348,1e-06,0.010392,0.008568,0.009612,0.011039,0.012258
"15",0.010842,1e-06,0.010788,0.009092,0.010201,0.011617,0.0124
"16",0.011385,1e-06,0.011367,0.009334,0.010603,0.012165,0.013345
"17",0.01063,1e-06,0.010667,0.009037,0.009909,0.011363,0.012268
"18",0.010459,1e-06,0.010492,0.008729,0.009753,0.011162,0.012071
"19",0.011214,1e-06,0.011287,0.009145,0.010421,0.01204,0.013053
"20",0.01185,1e-06,0.011891,0.009905,0.011029,0.012649,0.013785
"21",0.011464,1e-06,0.011493,0.009823,0.010797,0.012148,0.01305
"22",0.010772,1e-06,0.010843,0.008843,0.010099,0.011519,0.01243
"23",0.010341,1e-06,0.010405,0.008586,0.009671,0.011063,0.011838
"24",0.011477,1e-06,0.011479,0.009675,0.010724,0.012211,0.013216
"25",0.012281,1e-06,0.012332,0.010449,0.011625,0.013004,0.013855
"26",0.010926,1e-06,0.010917,0.009162,0.010138,0.011627,0.012801
"27",0.011724,1e-06,0.011779,0.009927,0.011042,0.012461,0.013384
"28",0.011232,1e-06,0.01124,0.00953,0.010587,0.011891,0.01287
"29",0.009644,1e-06,0.009677,0.007752,0.008872,0.010434,0.011452
"30",0.010774,1e-06,0.010791,0.009243,0.010177,0.011395,0.012126
"31",0.009462,1e-06,0.009505,0.00763,0.008751,0.01023,0.011105
"32",0.010627,1e-06,0.010608,0.008902,0.009838,0.011353,0.01239
"33",0.010334,1e-06,0.010349,0.008565,0.009533,0.011086,0.012076
"34",0.01087,1e-06,0.010915,0.009082,0.010156,0.011553,0.012643
"35",0.010733,1e-06,0.01083,0.008944,0.010006,0.011462,0.012426
"36",0.010227,1e-06,0.010222,0.008522,0.009559,0.010959,0.01189
"37",0.012392,2e-06,0.012307,0.010081,0.011364,0.013325,0.015053
"38",0.009844,1e-06,0.009878,0.007901,0.009122,0.0106,0.011655
"39",0.011058,1e-06,0.011064,0.009554,0.010423,0.011689,0.012677
"40",0.011946,1e-06,0.011996,0.010273,0.011367,0.012586,0.013405
"41",0.010443,1e-06,0.010431,0.008662,0.009761,0.011241,0.012126
"42",0.010498,1e-06,0.010486,0.008698,0.009796,0.011218,0.012269
"43",0.01122,1e-06,0.01122,0.009491,0.010492,0.011951,0.012902
"44",0.008972,1e-06,0.008979,0.00742,0.00832,0.009663,0.010564
"45",0.011842,1e-06,0.011856,0.010136,0.01114,0.01257,0.013575
"46",0.009944,1e-06,0.009992,0.008202,0.009275,0.010627,0.011541
"47",0.010298,1e-06,0.010312,0.008447,0.009634,0.011033,0.011971
"48",0.010682,1e-06,0.010662,0.009087,0.009981,0.011343,0.012396
"49",0.010388,1e-06,0.010392,0.008617,0.009706,0.011035,0.01203
"50",0.011171,1e-06,0.011261,0.009398,0.01049,0.011909,0.01281
