"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.034978,9e-06,0.034902,0.030092,0.033027,0.037057,0.039854
"2",0.036784,8e-06,0.036836,0.032025,0.034981,0.038717,0.041338
"3",0.035547,1.2e-05,0.03555,0.029921,0.03306,0.038012,0.04097
"4",0.041415,1.7e-05,0.041684,0.034505,0.038662,0.044401,0.047653
"5",0.038673,9e-06,0.038987,0.033556,0.03678,0.04074,0.043004
"6",0.03778,1e-05,0.037991,0.032197,0.035883,0.039956,0.042546
"7",0.034137,1e-05,0.034024,0.028517,0.032153,0.036221,0.039339
"8",0.039557,1.8e-05,0.039657,0.032145,0.036822,0.04237,0.045977
"9",0.039581,9e-06,0.039651,0.034389,0.037446,0.041761,0.044483
"10",0.041238,2.3e-05,0.041806,0.032401,0.038247,0.044918,0.047961
"11",0.038507,1e-05,0.038633,0.033053,0.036351,0.040849,0.043267
"12",0.043611,1.6e-05,0.044109,0.036524,0.04098,0.046608,0.049396
"13",0.037347,1.3e-05,0.037628,0.031183,0.035045,0.0398,0.042844
"14",0.037219,2e-05,0.036672,0.030854,0.034064,0.040135,0.045261
"15",0.036741,1.5e-05,0.036346,0.0303,0.03428,0.039702,0.043192
"16",0.037387,1.6e-05,0.037101,0.031401,0.034506,0.040078,0.044672
"17",0.034091,1e-05,0.034351,0.028479,0.031988,0.036358,0.039132
"18",0.03783,1.3e-05,0.037887,0.031584,0.035321,0.040423,0.043575
"19",0.039959,1.7e-05,0.040401,0.033294,0.037088,0.042867,0.046208
"20",0.037591,1.1e-05,0.038004,0.031733,0.035467,0.040051,0.042365
"21",0.0351,1.3e-05,0.035173,0.029061,0.032662,0.037848,0.040553
"22",0.038393,1.4e-05,0.038557,0.032292,0.036203,0.041112,0.043846
"23",0.036861,9e-06,0.036855,0.031941,0.034777,0.038869,0.041907
"24",0.034918,1.6e-05,0.034754,0.028803,0.032172,0.037665,0.041741
"25",0.044466,1.2e-05,0.044776,0.038303,0.042083,0.046778,0.050011
"26",0.035317,1.1e-05,0.035259,0.029425,0.033333,0.037739,0.040547
"27",0.036076,1.1e-05,0.035912,0.030963,0.033839,0.03842,0.041856
"28",0.036965,1.1e-05,0.037027,0.031109,0.034801,0.039331,0.042124
"29",0.037946,1.5e-05,0.038277,0.031334,0.035668,0.040696,0.043506
"30",0.037655,1.8e-05,0.038042,0.03008,0.034676,0.040881,0.043642
"31",0.03953,1.4e-05,0.039966,0.033407,0.036892,0.04224,0.045035
"32",0.038259,1.3e-05,0.038721,0.03213,0.035918,0.040828,0.043707
"33",0.03384,1.7e-05,0.033683,0.027482,0.031148,0.036227,0.041577
"34",0.03988,1.2e-05,0.039986,0.033883,0.037589,0.042413,0.045062
"35",0.039842,1e-05,0.040062,0.034713,0.037674,0.042026,0.044695
"36",0.04405,1.7e-05,0.044264,0.036671,0.041425,0.046947,0.050278
"37",0.040448,1.1e-05,0.040577,0.034865,0.038502,0.042768,0.045595
"38",0.033846,1.2e-05,0.033988,0.027226,0.031849,0.036346,0.039148
"39",0.037712,9e-06,0.037803,0.032717,0.035692,0.039695,0.042657
"40",0.035465,7e-06,0.035489,0.031212,0.033937,0.037106,0.039663
"41",0.039136,1.9e-05,0.038651,0.032603,0.036034,0.041808,0.047421
"42",0.040287,1.4e-05,0.040492,0.033794,0.037707,0.042915,0.046015
"43",0.037056,1.5e-05,0.037564,0.029658,0.034804,0.039731,0.042778
"44",0.039543,1e-05,0.039779,0.034149,0.03741,0.041685,0.044522
"45",0.040683,1e-05,0.040748,0.035511,0.038445,0.042803,0.045691
"46",0.036518,1.2e-05,0.036249,0.03131,0.034123,0.038622,0.042687
"47",0.040008,1.2e-05,0.040061,0.034259,0.037732,0.042399,0.045486
"48",0.038716,1.5e-05,0.039018,0.03168,0.036412,0.041373,0.044767
"49",0.039581,1.2e-05,0.039844,0.033206,0.037305,0.041817,0.04506
"50",0.038993,9e-06,0.039153,0.034168,0.03701,0.040844,0.043809
"51",0.043206,1.9e-05,0.043629,0.035694,0.040117,0.046307,0.049925
"52",0.038048,1.3e-05,0.038119,0.031644,0.03559,0.040626,0.04405
