"","mean","var","median","0.05th","0.25th","0.75th","0.95th"
"1",0.011318,1e-06,0.011291,0.009172,0.010384,0.012366,0.013044
"2",0.007281,1e-06,0.007121,0.006274,0.006731,0.007609,0.008965
"3",0.007837,5e-06,0.0068,0.00584,0.006381,0.007901,0.012838
"4",0.003371,4e-06,0.002883,0.002219,0.002606,0.003314,0.007652
"5",0.017988,3.9e-05,0.018251,0.005012,0.013741,0.023601,0.025584
"6",0.009785,1e-06,0.009975,0.008184,0.009078,0.010495,0.011028
"7",0.012564,7.5e-05,0.01947,0.002388,0.002688,0.020211,0.020991
"8",0.009333,3e-06,0.008425,0.007377,0.00794,0.010946,0.012361
"9",0.019439,2e-05,0.020029,0.012537,0.01485,0.023748,0.025222
"10",0.003491,5e-06,0.00285,0.002429,0.002675,0.003085,0.010399
